idx,frame_id,diagnostic_mode,stage,path,present,decode_ok,decode_error,sha256,content_sha256,width,height,area,all_black,rgb_sha256,within_frame_duplicate_group,cross_frame_duplicate_frame_count,cross_frame_duplicate_class
14,f0014,cargo-only,m1,mask\f0014_m1.png,True,True,,ad5c00be239aafde6269b58413a7fc4d8d088f2869960f6eb9611b2758a64d7c,fb679f3bb28172448d8c1bcc0f6c28f631533ae77205d78aa308dd64c6a818d6,640,480,73560,False,5117a99218dd086a346f15434df53be2b8e1d05237b9493dc310422b7be14fbd,m0+m1 [expected_no_op],,
14,f0014,cargo-only,m2,mask\f0014_m2.png,True,True,,360e9032c9774f8ad02bb307e35536b9ae966572a0055c0b5fed06e11d92ea9c,c8b5cb4f8e653580a1e47e57eefb4f896e75edd7065882c4c898726d63f17e60,640,480,65351,False,5117a99218dd086a346f15434df53be2b8e1d05237b9493dc310422b7be14fbd,m2+m3+m4 [expected_no_op],,
14,f0014,cargo-only,m3,mask\f0014_m3.png,True,True,,36bc99a4188f755a4ba941be83ebce0839ed46ad69944bde28355337f6f72921,c8b5cb4f8e653580a1e47e57eefb4f896e75edd7065882c4c898726d63f17e60,640,480,65351,False,5117a99218dd086a346f15434df53be2b8e1d05237b9493dc310422b7be14fbd,m2+m3+m4 [expected_no_op],,
14,f0014,cargo-only,m4,mask\f0014_m4.png,True,True,,e366d892e414057c16488cccb481c59446dceafe11ac072f8f78be32e37875a0,c8b5cb4f8e653580a1e47e57eefb4f896e75edd7065882c4c898726d63f17e60,640,480,65351,False,5117a99218dd086a346f15434df53be2b8e1d05237b9493dc310422b7be14fbd,m2+m3+m4 [expected_no_op],,
15,f0015,cargo-only,m0,mask\f0015_m0.png,True,True,,af07be48f66145659ba35207dbb8ba6d40e2bb404710ef89356dcffc947be08e,f89d9da241ba9aa6ef39c779339e82d286061a754e5d7182c308f3065e40c13c,960,540,1663,False,ff53e7d5fe024163dae4c2e6bc436e0602f4b8bfb264597e2d1b010f308c4717,m0+m1 [expected_no_op],,
15,f0015,cargo-only,m1,mask\f0015_m1.png,True,True,,2f3589ddd56cbc1144217f7385a6c75bdbdb4a39a12561175ba774ff13cc7a43,f89d9da241ba9aa6ef39c779339e82d286061a754e5d7182c308f3065e40c13c,960,540,1663,False,ff53e7d5fe024163dae4c2e6bc436e0602f4b8bfb264597e2d1b010f308c4717,m0+m1 [expected_no_op],,
15,f0015,cargo-only,m2,mask\f0015_m2.png,True,True,,71c223bf09bd437b514888a0156873da86fbb5f670385f94cf946c3997d7f417,090fc0d7d387c1a63b059aee2beb90f28c78fcd5584ade69e84a8b3bd12b6b4b,960,540,1462,False,ff53e7d5fe024163dae4c2e6bc436e0602f4b8bfb264597e2d1b010f308c4717,m2+m3+m4 [expected_no_op],,
15,f0015,cargo-only,m3,mask\f0015_m3.png,True,True,,3d5d9b9a330a524548af5e1e98721cd81a2ca256c0d854344a83aab5861ff2a3,090fc0d7d387c1a63b059aee2beb90f28c78fcd5584ade69e84a8b3bd12b6b4b,960,540,1462,False,ff53e7d5fe024163dae4c2e6bc436e0602f4b8bfb264597e2d1b010f308c4717,m2+m3+m4 [expected_no_op],,
15,f0015,cargo-only,m4,mask\f0015_m4.png,True,True,,fb81ed21b81d98a6e7d46b914f61d7f83d5d0540e828a1bcdeb89aea14ad1ede,090fc0d7d387c1a63b059aee2beb90f28c78fcd5584ade69e84a8b3bd12b6b4b,960,540,1462,False,ff53e7d5fe024163dae4c2e6bc436e0602f4b8bfb264597e2d1b010f308c4717,m2+m3+m4 [expected_no_op],,
16,f0016,cargo-only,m0,mask\f0016_m0.png,True,True,,22267249a9d149c7a43933478dc9d5adb120e8cf1401a147e89e979340d23fb0,1ba416773994200687ae6d2909f5aaaa8950dfda0aacb1e93ab553aacb9695cc,960,540,147389,False,741331eaadda17357711977efa2fbb2b00cf165d44957733dc497d134dbaf96c,m0+m1 [expected_no_op],,
16,f0016,cargo-only,m1,mask\f0016_m1.png,True,True,,6e9f4fd9641c0465b33fb36220ee8dab2dfabceaa530921c7379f38b34359ce9,1ba416773994200687ae6d2909f5aaaa8950dfda0aacb1e93ab553aacb9695cc,960,540,147389,False,741331eaadda17357711977efa2fbb2b00cf165d44957733dc497d134dbaf96c,m0+m1 [expected_no_op],,
16,f0016,cargo-only,m2,mask\f0016_m2.png,True,True,,5df3ddfeaaf785e073675a40271d16fa5981d8abc9a8978aedaf63e404487af5,f73c98dc8dd1a41597c0fa236ad018fb52117013e924227c999717cc514fe743,960,540,115048,False,741331eaadda17357711977efa2fbb2b00cf165d44957733dc497d134dbaf96c,m2+m3+m4 [expected_no_op],,
16,f0016,cargo-only,m3,mask\f0016_m3.png,True,True,,c1765d8a2b522afa74421662b1d68ee082868826c43a1a5613ccd965980f2961,f73c98dc8dd1a41597c0fa236ad018fb52117013e924227c999717cc514fe743,960,540,115048,False,741331eaadda17357711977efa2fbb2b00cf165d44957733dc497d134dbaf96c,m2+m3+m4 [expected_no_op],,
16,f0016,cargo-only,m4,mask\f0016_m4.png,True,True,,3dbd26517615006dffeb464b6fe9cf2a93e9f1340039136ed6362e28d4ea5668,f73c98dc8dd1a41597c0fa236ad018fb52117013e924227c999717cc514fe743,960,540,115048,False,741331eaadda17357711977efa2fbb2b00cf165d44957733dc497d134dbaf96c,m2+m3+m4 [expected_no_op],,
17,f0017,cargo-only,m0,mask\f0017_m0.png,True,True,,fc82e1df68f886b46455acf3bfa6661050e4a8ea090d4dbfd59739b145ab7660,62488e2eabffbcd4ecf7cd68c49ad3f53912888a93dd0bf7c066c0d7808bc88e,560,560,5599,False,ff90c4516210fee4b08e7d80fc928a96f1cb460090927bf023dd78326ffab610,m0+m1 [expected_no_op],,
17,f0017,cargo-only,m1,mask\f0017_m1.png,True,True,,fc93f155fb042304dd44769fa5678cc74e6faec9b5e92daa2cd8852cb606f60a,62488e2eabffbcd4ecf7cd68c49ad3f53912888a93dd0bf7c066c0d7808bc88e,560,560,5599,False,ff90c4516210fee4b08e7d80fc928a96f1cb460090927bf023dd78326ffab610,m0+m1 [expected_no_op],,
17,f0017,cargo-only,m2,mask\f0017_m2.png,True,True,,9712695ea512d373dc4b271a8118c2fd170daade549a5e8c0e09b675cbc2ae21,a4c49bbd412f995bc95dd8102f62e4f3323997895cf13155c047f83af2c21d3e,560,560,4190,False,ff90c4516210fee4b08e7d80fc928a96f1cb460090927bf023dd78326ffab610,m2+m3+m4 [expected_no_op],,
17,f0017,cargo-only,m3,mask\f0017_m3.png,True,True,,225983fcba6572bb5b49b00731b370f2dc4453ad92f9f9be6910a1af2a502d15,a4c49bbd412f995bc95dd8102f62e4f3323997895cf13155c047f83af2c21d3e,560,560,4190,False,ff90c4516210fee4b08e7d80fc928a96f1cb460090927bf023dd78326ffab610,m2+m3+m4 [expected_no_op],,
17,f0017,cargo-only,m4,mask\f0017_m4.png,True,True,,c1d29cd6c598c259edd03bd33e85a48a4ec3b60b6faf5b771da849fda672ef2a,a4c49bbd412f995bc95dd8102f62e4f3323997895cf13155c047f83af2c21d3e,560,560,4190,False,ff90c4516210fee4b08e7d80fc928a96f1cb460090927bf023dd78326ffab610,m2+m3+m4 [expected_no_op],,
18,f0018,cargo-only,m0,mask\f0018_m0.png,True,True,,45085afd40b30c9be99fff79bdea40da302a2d0754135d4a42d7052bd379e2ff,91407eecc4a5fbf1746b7b5d49b0335f86c59e7c54250c315abd7c2d39555efb,640,480,25749,False,26ad396eb763c32d7ad5e64ccc7ad23ac511a92369cf5673cdae901c275e9671,m0+m1 [expected_no_op],,
18,f0018,cargo-only,m1,mask\f0018_m1.png,True,True,,01b47482455896a6cdb39b639d767d99e43fd04263f7c21a4e06ae1145db1b22,91407eecc4a5fbf1746b7b5d49b0335f86c59e7c54250c315abd7c2d39555efb,640,480,25749,False,26ad396eb763c32d7ad5e64ccc7ad23ac511a92369cf5673cdae901c275e9671,m0+m1 [expected_no_op],,
18,f0018,cargo-only,m2,mask\f0018_m2.png,True,True,,243dbffe0887c0e8dc5e02a1cf244af54aed0f249dbcfdf8b2c19a035a7aff5a,aef5b177c93263a6c54e0a1fd331d0a8335d64a856f920d6fa4ab20506fb7ae2,640,480,19595,False,26ad396eb763c32d7ad5e64ccc7ad23ac511a92369cf5673cdae901c275e9671,m2+m3+m4 [expected_no_op],,
18,f0018,cargo-only,m3,mask\f0018_m3.png,True,True,,dbda06204c27eec9afcbfa181a9fe702b185db4a71fc070ed1df7afdeec17ad0,aef5b177c93263a6c54e0a1fd331d0a8335d64a856f920d6fa4ab20506fb7ae2,640,480,19595,False,26ad396eb763c32d7ad5e64ccc7ad23ac511a92369cf5673cdae901c275e9671,m2+m3+m4 [expected_no_op],,
18,f0018,cargo-only,m4,mask\f0018_m4.png,True,True,,b4054b9b2b682da856aba18e98cfff2705f072a45dd460f613449594dd2d7f31,aef5b177c93263a6c54e0a1fd331d0a8335d64a856f920d6fa4ab20506fb7ae2,640,480,19595,False,26ad396eb763c32d7ad5e64ccc7ad23ac511a92369cf5673cdae901c275e9671,m2+m3+m4 [expected_no_op],,
19,f0019,cargo-only,m0,mask\f0019_m0.png,True,True,,0572f9d2b2bec4d75195d87c27b041329bf7d6ceaf3a6c93642d58be6b901d71,5fc32ff76de8ccddf4ce46773a9be1103806235b748d0d246f8dd36b41064e27,640,480,56628,False,879facb8d3d635352de547a09d2f778e192245840f3190e9c3025748e59dbb23,m0+m1 [expected_no_op],,
19,f0019,cargo-only,m1,mask\f0019_m1.png,True,True,,1d1cdde817f5328bbbd4648eea0b897f2e05d1e425fe90b1fe6188c6ded36654,5fc32ff76de8ccddf4ce46773a9be1103806235b748d0d246f8dd36b41064e27,640,480,56628,False,879facb8d3d635352de547a09d2f778e192245840f3190e9c3025748e59dbb23,m0+m1 [expected_no_op],,
19,f0019,cargo-only,m2,mask\f0019_m2.png,True,True,,fc0bc0a639a3fc47e03e491882bd75ec22d7b5f608822bff8ac946d625fd27db,8e9939d87ce911d76115754a2216fe94b592af66099443ac7f39bcfe25a09441,640,480,47638,False,879facb8d3d635352de547a09d2f778e192245840f3190e9c3025748e59dbb23,m2+m3+m4 [expected_no_op],,
19,f0019,cargo-only,m3,mask\f0019_m3.png,True,True,,5eed1cd98cb0e9f6d057a23be84ac262214e735770c895b3a438e20ed2b405c3,8e9939d87ce911d76115754a2216fe94b592af66099443ac7f39bcfe25a09441,640,480,47638,False,879facb8d3d635352de547a09d2f778e192245840f3190e9c3025748e59dbb23,m2+m3+m4 [expected_no_op],,
19,f0019,cargo-only,m4,mask\f0019_m4.png,True,True,,c8d43087259013221b01f8f760702eb46bc27fa2da10cda50732e4d3a8613227,8e9939d87ce911d76115754a2216fe94b592af66099443ac7f39bcfe25a09441,640,480,47638,False,879facb8d3d635352de547a09d2f778e192245840f3190e9c3025748e59dbb23,m2+m3+m4 [expected_no_op],,
20,f0020,context-rich,m0,mask\f0020_m0.png,True,True,,42f52dd9fb442a801c2de67eef02df6bd527b8cb7ec07dc5fc021692cde0a73e,15e84907e36b7d9b4de5ba1a9f4a685837342b0bce072c1fce7b0f5bf57ede94,640,480,18571,False,8bd3428cc6bc225f937f6001aecdfbe63d92eae535dc7112b5cb6f437ef60c43,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
20,f0020,context-rich,m1,mask\f0020_m1.png,True,True,,87cad4592a60db19ac80ec2dabb6d0bddfeed3da132f34ef669d88c2a9f2e171,15e84907e36b7d9b4de5ba1a9f4a685837342b0bce072c1fce7b0f5bf57ede94,640,480,18571,False,8bd3428cc6bc225f937f6001aecdfbe63d92eae535dc7112b5cb6f437ef60c43,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
20,f0020,context-rich,m2,mask\f0020_m2.png,True,True,,87cad4592a60db19ac80ec2dabb6d0bddfeed3da132f34ef669d88c2a9f2e171,15e84907e36b7d9b4de5ba1a9f4a685837342b0bce072c1fce7b0f5bf57ede94,640,480,18571,False,8bd3428cc6bc225f937f6001aecdfbe63d92eae535dc7112b5cb6f437ef60c43,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
20,f0020,context-rich,m3,mask\f0020_m3.png,True,True,,98e651e289549bf6a4ccce630e581314b1e3ca97e6385dc5dee2fe21bcc4a605,15e84907e36b7d9b4de5ba1a9f4a685837342b0bce072c1fce7b0f5bf57ede94,640,480,18571,False,8bd3428cc6bc225f937f6001aecdfbe63d92eae535dc7112b5cb6f437ef60c43,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
20,f0020,context-rich,m4,mask\f0020_m4.png,True,True,,21be6994d044d53bdb950554bd90dbed955f7223a3a987118b2cd2fbeeaabe78,15e84907e36b7d9b4de5ba1a9f4a685837342b0bce072c1fce7b0f5bf57ede94,640,480,18571,False,8bd3428cc6bc225f937f6001aecdfbe63d92eae535dc7112b5cb6f437ef60c43,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
21,f0021,context-rich,m0,mask\f0021_m0.png,True,True,,0178bcd504f8c13e1ee08f75ec831c46f1c92135a8a2986bde148aceac5ce0a0,3206016b1419ff61f7655538d4c25dd8e84f826e785c337b4c182c7d790a62a9,560,560,22525,False,7f4fc1d8211d7726dfee8e1387259284b62cb3dc17fa572d334388ce77ebe756,m0+m1+m2 [expected_no_op],,
21,f0021,context-rich,m1,mask\f0021_m1.png,True,True,,8f6f4f3bec2ec754c73eddec1b1a64b7d95e83326c70c5cceaffbf493256c265,3206016b1419ff61f7655538d4c25dd8e84f826e785c337b4c182c7d790a62a9,560,560,22525,False,7f4fc1d8211d7726dfee8e1387259284b62cb3dc17fa572d334388ce77ebe756,m0+m1+m2 [expected_no_op],,
21,f0021,context-rich,m2,mask\f0021_m2.png,True,True,,c79df8c775effc4a9a66b2544e16588b6659a9e154463d935681ee40d79fd825,3206016b1419ff61f7655538d4c25dd8e84f826e785c337b4c182c7d790a62a9,560,560,22525,False,7f4fc1d8211d7726dfee8e1387259284b62cb3dc17fa572d334388ce77ebe756,m0+m1+m2 [expected_no_op],,
21,f0021,context-rich,m3,mask\f0021_m3.png,True,True,,bf98ae5043bc69b4aa7f7565a5d262f867c9a49ba9afffd955db8f746db34b5d,acc0542d28f421ca38421c952bd5ac58efd933495075df664dfc90e27c1d241f,560,560,20049,False,7f4fc1d8211d7726dfee8e1387259284b62cb3dc17fa572d334388ce77ebe756,m3+m4 [expected_no_op],,
21,f0021,context-rich,m4,mask\f0021_m4.png,True,True,,55a5adc3db93c4c1b8aa75edc2ee9bb7293e1aaac99f1096a71cf5f7aee44b82,acc0542d28f421ca38421c952bd5ac58efd933495075df664dfc90e27c1d241f,560,560,20049,False,7f4fc1d8211d7726dfee8e1387259284b62cb3dc17fa572d334388ce77ebe756,m3+m4 [expected_no_op],,
22,f0022,context-rich,m0,mask\f0022_m0.png,True,True,,4461992a4e3c8dbe6a831170914f3253e0432b013e74d3bce5c473a8fe384743,aa773267c54ae7fe37770800fec45006b46e181565e24d27226438ec8b41c101,640,480,136247,False,f1266d752f4f4cd1709c70cb324a588bb38a37b578a439649aec2a51cd2cf01f,m0+m1 [expected_no_op],,
22,f0022,context-rich,m1,mask\f0022_m1.png,True,True,,0cfd7937bcdf6d1a3af31a733a68a5352dab12b0754baac5bb1c4571ef043f68,aa773267c54ae7fe37770800fec45006b46e181565e24d27226438ec8b41c101,640,480,136247,False,f1266d752f4f4cd1709c70cb324a588bb38a37b578a439649aec2a51cd2cf01f,m0+m1 [expected_no_op],,
22,f0022,context-rich,m2,mask\f0022_m2.png,True,True,,440eed6deef546b79544d061d81529800320841c62d6b5ad58375d3819b28d7b,0e74f34c19a128dec4a8f36b972c1e992006049fa5df36e0c7f15c8e52aa1179,640,480,120617,False,f1266d752f4f4cd1709c70cb324a588bb38a37b578a439649aec2a51cd2cf01f,m2+m3+m4 [no_op_placed_but_not_occluding],,
22,f0022,context-rich,m3,mask\f0022_m3.png,True,True,,b1158b94d1acfef80792c217dd13d06cf097506484e371b779b4fdda35afc2b8,0e74f34c19a128dec4a8f36b972c1e992006049fa5df36e0c7f15c8e52aa1179,640,480,120617,False,f1266d752f4f4cd1709c70cb324a588bb38a37b578a439649aec2a51cd2cf01f,m2+m3+m4 [no_op_placed_but_not_occluding],,
22,f0022,context-rich,m4,mask\f0022_m4.png,True,True,,595b77ae4afb9e5a2072e41b5c070d93b3f906d8b6bf8c32c6f2245ed29aab1f,0e74f34c19a128dec4a8f36b972c1e992006049fa5df36e0c7f15c8e52aa1179,640,480,120617,False,f1266d752f4f4cd1709c70cb324a588bb38a37b578a439649aec2a51cd2cf01f,m2+m3+m4 [no_op_placed_but_not_occluding],,
23,f0023,context-rich,m0,mask\f0023_m0.png,True,True,,f85a6bad4aed0d5d5dcf5feb30e2269190382b11283994b525b193063d477a4c,d272befb63fd65c11e916f3c6bb4ed3eed975a1aac82fc41e5fdb75ab56c528a,720,480,6941,False,0e40d0e9a74c0bb4fe58d4766dfa4fb43c29c5e91819156d146aa51a37c32ab5,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
23,f0023,context-rich,m1,mask\f0023_m1.png,True,True,,be34995ecbaec9a0a61c655b90db88bc4eccc75f6f395e200481b1ef948526bd,d272befb63fd65c11e916f3c6bb4ed3eed975a1aac82fc41e5fdb75ab56c528a,720,480,6941,False,0e40d0e9a74c0bb4fe58d4766dfa4fb43c29c5e91819156d146aa51a37c32ab5,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
23,f0023,context-rich,m2,mask\f0023_m2.png,True,True,,ef520996717a84c3bae90389466a0271db15f038da675431a438266536679e77,d272befb63fd65c11e916f3c6bb4ed3eed975a1aac82fc41e5fdb75ab56c528a,720,480,6941,False,0e40d0e9a74c0bb4fe58d4766dfa4fb43c29c5e91819156d146aa51a37c32ab5,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
23,f0023,context-rich,m3,mask\f0023_m3.png,True,True,,ec0ca9f99edb19096e2e4997085c385e2dda4c9b825acb48852f2e5282e190ad,d272befb63fd65c11e916f3c6bb4ed3eed975a1aac82fc41e5fdb75ab56c528a,720,480,6941,False,0e40d0e9a74c0bb4fe58d4766dfa4fb43c29c5e91819156d146aa51a37c32ab5,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
23,f0023,context-rich,m4,mask\f0023_m4.png,True,True,,7ace554e0710a0c12972314fcc30f784c791e510ad50e4037a7a068d50fedc96,d272befb63fd65c11e916f3c6bb4ed3eed975a1aac82fc41e5fdb75ab56c528a,720,480,6941,False,0e40d0e9a74c0bb4fe58d4766dfa4fb43c29c5e91819156d146aa51a37c32ab5,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
24,f0024,context-rich,m0,mask\f0024_m0.png,True,True,,f71ae0aac39780f675b6199369bbae4c7a7a50d729e2ac787a48dba05b82285e,624e6275bbf1f6570fbd9bb6dddaf61dccc4088a3391da5097464ce8777f3cde,640,480,944,False,e62a16a1057d2d92d55e4d862f7a2f9642f5dd856d3911efc84437cfdf336696,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
24,f0024,context-rich,m1,mask\f0024_m1.png,True,True,,363f04ca48b522275045bd9087330ded231023d668b0e006bb551f91ef2f24db,624e6275bbf1f6570fbd9bb6dddaf61dccc4088a3391da5097464ce8777f3cde,640,480,944,False,e62a16a1057d2d92d55e4d862f7a2f9642f5dd856d3911efc84437cfdf336696,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
24,f0024,context-rich,m2,mask\f0024_m2.png,True,True,,4912f3b38339ed440d19a7871f1ae9a9abd1fe7f162f6cf292f6be03fb3cb823,624e6275bbf1f6570fbd9bb6dddaf61dccc4088a3391da5097464ce8777f3cde,640,480,944,False,e62a16a1057d2d92d55e4d862f7a2f9642f5dd856d3911efc84437cfdf336696,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
24,f0024,context-rich,m3,mask\f0024_m3.png,True,True,,7bfaa40bb897aee389a6eecac2dd2ca13f75f3eebd472139bfd53a82b3c42a8c,624e6275bbf1f6570fbd9bb6dddaf61dccc4088a3391da5097464ce8777f3cde,640,480,944,False,e62a16a1057d2d92d55e4d862f7a2f9642f5dd856d3911efc84437cfdf336696,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
24,f0024,context-rich,m4,mask\f0024_m4.png,True,True,,3c45027a04a004c737b604ef9f2201080d9afceee949585f7a8c17e35dc10b3f,624e6275bbf1f6570fbd9bb6dddaf61dccc4088a3391da5097464ce8777f3cde,640,480,944,False,e62a16a1057d2d92d55e4d862f7a2f9642f5dd856d3911efc84437cfdf336696,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
25,f0025,context-rich,m0,mask\f0025_m0.png,True,True,,27a71211fb9a4b85f98a2d14462d1070f3f50621e724efdc461acd21957e1407,9426937fda1b89f6e637804b33039c9ad426f4d0e7b954269ad0b7fe323299cd,960,540,1451,False,151d91d0767e73ea5999430fdfd37ab5135a35e48d818da04b7adb42a921d5c0,m0+m1 [expected_no_op],,
25,f0025,context-rich,m1,mask\f0025_m1.png,True,True,,ea7cfd7d2a547c16677d6d8038b8aeae2add4967f24a17396b8da3e2a600be3a,9426937fda1b89f6e637804b33039c9ad426f4d0e7b954269ad0b7fe323299cd,960,540,1451,False,151d91d0767e73ea5999430fdfd37ab5135a35e48d818da04b7adb42a921d5c0,m0+m1 [expected_no_op],,
25,f0025,context-rich,m2,mask\f0025_m2.png,True,True,,3f88bd09769a316292ec9750767d60b1e3ef628b39173662d5ca5bad415a420c,ba5f59f3b4e06ae33903994f1de44d0d1ede9a683098b30e9c45b8472b122f12,960,540,1403,False,151d91d0767e73ea5999430fdfd37ab5135a35e48d818da04b7adb42a921d5c0,m2+m3+m4 [no_op_placed_but_not_occluding],,
25,f0025,context-rich,m3,mask\f0025_m3.png,True,True,,3eb208db923c4f3676141248d5c8d7826b3482f47fd834ff3e912b82aa426fd2,ba5f59f3b4e06ae33903994f1de44d0d1ede9a683098b30e9c45b8472b122f12,960,540,1403,False,151d91d0767e73ea5999430fdfd37ab5135a35e48d818da04b7adb42a921d5c0,m2+m3+m4 [no_op_placed_but_not_occluding],,
25,f0025,context-rich,m4,mask\f0025_m4.png,True,True,,46104d937ca912089c1889d119656e17e74c8fa707270849b4e50c405838b610,ba5f59f3b4e06ae33903994f1de44d0d1ede9a683098b30e9c45b8472b122f12,960,540,1403,False,151d91d0767e73ea5999430fdfd37ab5135a35e48d818da04b7adb42a921d5c0,m2+m3+m4 [no_op_placed_but_not_occluding],,
26,f0026,context-rich,m0,mask\f0026_m0.png,True,True,,dfce25c02cecf6907fdb446b50839dfb8711ff2584dba612beabc2587b2e4ce2,7df51c239d529c43cf61e3d8bcab45d0585eb2ca615dd9842cea2d613d62a1d9,960,540,133604,False,140f6d14f2f3404389801ecef85514e367c10b6dc8dad5b7005ef4854ef1d67c,m0+m1 [expected_no_op],,
26,f0026,context-rich,m1,mask\f0026_m1.png,True,True,,41783856fd75803009e7444ebfd64edf9177677b975dccfc646bff76dcb6af9f,7df51c239d529c43cf61e3d8bcab45d0585eb2ca615dd9842cea2d613d62a1d9,960,540,133604,False,140f6d14f2f3404389801ecef85514e367c10b6dc8dad5b7005ef4854ef1d67c,m0+m1 [expected_no_op],,
26,f0026,context-rich,m2,mask\f0026_m2.png,True,True,,31e85cc37e8716fb2aa95f97cbcfcd20e6722e96b2035d5a9cd9b2689c6e6a9c,f627e243892e5659edf5d0804c5d774ca2c6ece3e33cdd78dcdc40aec13f2345,960,540,118140,False,140f6d14f2f3404389801ecef85514e367c10b6dc8dad5b7005ef4854ef1d67c,,,
26,f0026,context-rich,m3,mask\f0026_m3.png,True,True,,f9fa76d09119f5383138bc5153a6964e2c27b11da005d7faf69658549fc7e5e6,46243f67c2e2bcb60150ee2e98d39ef2ef09795fa0e110b874cf84451a635049,960,540,115723,False,140f6d14f2f3404389801ecef85514e367c10b6dc8dad5b7005ef4854ef1d67c,m3+m4 [expected_no_op],,
26,f0026,context-rich,m4,mask\f0026_m4.png,True,True,,b2debdfb5a6bdd7daedcb061b95881a652c907c968cd22e8470b5ede26950020,46243f67c2e2bcb60150ee2e98d39ef2ef09795fa0e110b874cf84451a635049,960,540,115723,False,140f6d14f2f3404389801ecef85514e367c10b6dc8dad5b7005ef4854ef1d67c,m3+m4 [expected_no_op],,
27,f0027,context-rich,m0,mask\f0027_m0.png,True,True,,f960e894900615ecb3c0b190b73e90a6cf81572123a9c63d58712fd9b455bc5f,79babb8db70a12f252606100ec3eebb043ca17429fd4af945fabb39b3f6aa58b,640,480,34550,False,1eb01ce0ded96e6a671d456eb814feca1a55adc3eae3678508cc16e7fba2c56e,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
27,f0027,context-rich,m1,mask\f0027_m1.png,True,True,,b2795fb5ac823241ae20594eefe1b6ee4eb4e11cdd7f01e4c6343536ccb2df42,79babb8db70a12f252606100ec3eebb043ca17429fd4af945fabb39b3f6aa58b,640,480,34550,False,1eb01ce0ded96e6a671d456eb814feca1a55adc3eae3678508cc16e7fba2c56e,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
27,f0027,context-rich,m2,mask\f0027_m2.png,True,True,,51af30a065be2b8b8ef875b5c35ebf1b76d1a06ef0c636b0024eec6d3e7c6e62,79babb8db70a12f252606100ec3eebb043ca17429fd4af945fabb39b3f6aa58b,640,480,34550,False,1eb01ce0ded96e6a671d456eb814feca1a55adc3eae3678508cc16e7fba2c56e,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
27,f0027,context-rich,m3,mask\f0027_m3.png,True,True,,39f4dc61e0dca5a9a7a8879da260c9a5d8729712e39030901e32aeb95f5f8bcd,79babb8db70a12f252606100ec3eebb043ca17429fd4af945fabb39b3f6aa58b,640,480,34550,False,1eb01ce0ded96e6a671d456eb814feca1a55adc3eae3678508cc16e7fba2c56e,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
27,f0027,context-rich,m4,mask\f0027_m4.png,True,True,,321df67a77484a9dc217edef7b26626bb1d558e0d3020ab91f65fefe5f628907,79babb8db70a12f252606100ec3eebb043ca17429fd4af945fabb39b3f6aa58b,640,480,34550,False,1eb01ce0ded96e6a671d456eb814feca1a55adc3eae3678508cc16e7fba2c56e,m0+m1+m2+m3+m4 [no_op_placed_but_not_occluding],,
28,f0028,context-rich,m0,mask\f0028_m0.png,True,True,,84fa5958df4ac19e647f4165ebc4ce0aad847585867f67ad8962cc66e2ff4eae,e2207bc9718bc4417614b97cd46cb5e587848a49883c49fc0869b9ddab36704f,720,480,62433,False,ad66811abb71b8b05c8c5413054007cc2702fae63d17c9ecceb2c636ad9b63f2,m0+m1 [expected_no_op],,
28,f0028,context-rich,m1,mask\f0028_m1.png,True,True,,f5fd3b356329908d39f013fecec7b2d20579cdad7ca546735c2fc07af443823e,e2207bc9718bc4417614b97cd46cb5e587848a49883c49fc0869b9ddab36704f,720,480,62433,False,ad66811abb71b8b05c8c5413054007cc2702fae63d17c9ecceb2c636ad9b63f2,m0+m1 [expected_no_op],,
28,f0028,context-rich,m2,mask\f0028_m2.png,True,True,,e26ae25bbf1a03aa612d65f062f1e3828cc42aa29d9896687a808f1d69fba76f,4cf2901c827e86d2ececd222499e43720250fd5cf93507c43df594b8edeedcf2,720,480,62357,False,ad66811abb71b8b05c8c5413054007cc2702fae63d17c9ecceb2c636ad9b63f2,m2+m3+m4 [no_op_placed_but_not_occluding],,
