usable_id,frame_id,azimuth_deg,elevation_deg,camera_distance_m,camera_distance_record_m,elev_actual_record_deg,projected_size_actual,projected_size_target,diagnostic_mode,pallet_type,background_asset,scene_preset,cargo_on
2968,f2968,18.254822390307446,79.4939603441145,3.254609023400835,3.2546090252322544,79.49396035009357,0.20021699792947936,0.11906199280167304,context-rich,Pallet_2,industrial,outdoor-day,False
2969,f2969,124.15896758628993,27.390607225314092,9.022309729899492,9.022309554087224,27.3906077938227,0.0786919499708734,0.06262457880666963,controlled-occlusion,Pallet_1,industrial,random-mix,False
2970,f2970,312.7773952012751,1.4671585381843704,0.9928683915522267,0.9928683915164584,1.4671584575945966,1.7920678262323348,0.8410150867434179,clean-static,Pallet_3,parking_lot,indoor,False
2971,f2971,113.81374570485143,69.57354025999827,1.7983842011247093,1.7983842040390174,69.57353984065305,0.5525402090936458,0.38605091432004335,cargo-only,Pallet_2,parking_lot,outdoor-day,True
2972,f2972,180.3333102140526,6.409180898865162,1.380176992997907,1.380177027638222,6.409180888089028,1.1824642240319165,0.5017481112376357,context-rich,Pallet_0,parking_lot,outdoor-night,False
2973,f2973,241.92499101329315,4.3554419331449825,2.8997800595934238,2.8997800594873318,4.355441905622162,0.534247277537676,0.34840112104984433,controlled-occlusion,Pallet_3,parking_lot,outdoor-day,False
2974,f2974,101.50736395722934,8.378381408542737,4.0356055276131215,4.035605528529115,8.37838149684216,0.12592750233529282,0.11591267003120875,context-rich,Pallet_1,industrial,random-mix,True
2975,f2975,162.84370607777925,35.92263101467417,9.882601885696237,9.88260194169279,35.92263076780451,0.13622847427805185,0.09366870239788354,controlled-occlusion,Pallet_3,industrial,outdoor-day,False
2976,f2976,214.3525366172154,40.35313979068971,1.896830685034543,1.8968306639774286,40.35314044186077,0.5973396833542561,0.41730547404802054,clean-static,Pallet_0,parking_lot,outdoor-night,False
2977,f2977,266.67768800465984,12.913334318759254,1.2039099245465301,1.2039099245465301,12.913334318759254,1.532941567492838,0.901559433181129,cargo-only,Pallet_3,parking_lot,random-mix,True
2978,f2978,272.51274607611964,16.744767521750962,8.649309054848057,8.64930895161769,16.744767746820255,0.07659588469286263,0.07012493565795634,context-rich,Pallet_2,industrial,random-mix,False
2979,f2979,329.2630965001338,12.340082937908067,1.389091076029672,1.3890911063120523,12.340082767876467,0.8359431513036418,0.4998002222598005,controlled-occlusion,Pallet_0,industrial,outdoor-night,True
2980,f2980,233.2315169794009,42.61191454055114,8.227719739987238,8.227719739199072,42.611914534584834,0.1508232125635435,0.12206496371412609,clean-static,Pallet_3,parking_lot,outdoor-day,False
2981,f2981,305.4493510250737,1.80440080794608,1.9928531261828482,1.9928528496965643,1.8044009980933808,0.696821463067403,0.5225685806337987,cargo-only,Pallet_0,industrial,outdoor-day,True
2982,f2982,198.39721819433697,4.2892329953951505,1.122382743613566,1.1223825185014618,4.289234191013492,0.5698448818977273,0.3594039747663137,context-rich,Pallet_2,industrial,indoor,True
2983,f2983,104.89884858258152,5.348690630177436,9.43906784286655,9.439067842758032,5.3486906231417155,0.12986294984270005,0.09396155412266513,controlled-occlusion,Pallet_3,parking_lot,random-mix,False
2984,f2984,34.92876515302723,24.870671162571572,5.270725067908503,5.270725070552396,24.870671224570994,0.3206963479424184,0.19758225777858673,context-rich,Pallet_1,industrial,outdoor-night,True
2985,f2985,176.9999289201745,64.66314860969787,2.6615471611778085,2.66154715970477,64.66314859468343,0.5255643215764482,0.4037578203313582,controlled-occlusion,Pallet_3,parking_lot,indoor,True
2986,f2986,73.6861842325941,32.98471311796723,0.8495196221641691,0.8495196246242956,32.984713309810125,2.176762367593322,0.7219202976441405,clean-static,Pallet_2,parking_lot,random-mix,False
2987,f2987,334.32537176893607,10.680482684173537,8.051023450773664,8.051023232036696,10.68048299967853,0.11290646447612511,0.07300062668782631,cargo-only,Pallet_0,industrial,outdoor-night,True
2988,f2988,136.43973459667882,3.8778153899414405,8.86530164310487,8.86530164238566,3.8778153389770353,0.14036651387554638,0.0907525265715636,context-rich,Pallet_2,parking_lot,outdoor-day,True
2989,f2989,24.50258647901161,15.131647480725686,5.058388688808079,5.058388688382635,15.131647462905025,0.2688231256188588,0.18044982905657042,controlled-occlusion,Pallet_1,parking_lot,indoor,True
2990,f2990,247.18986047072872,6.730411259270098,4.924182935929977,4.924183119351947,6.730410991040491,0.25503944969853826,0.21148722912319118,clean-static,Pallet_3,industrial,outdoor-night,False
2991,f2991,57.67794723471587,17.134754077807088,2.1197360936589655,2.1197360932473863,17.134754041723063,0.768929894016891,0.4912884201896984,cargo-only,Pallet_3,parking_lot,indoor,True
2992,f2992,209.67660059309574,26.92501495562287,8.055142150724844,8.055142152434316,26.925014966164536,0.1406590213327584,0.08917951931651107,context-rich,Pallet_0,parking_lot,outdoor-day,True
2993,f2993,67.1530856276825,6.512936853448829,4.935554462905016,4.935554244720453,6.512937154049125,0.16938478407675506,0.10969318883821037,controlled-occlusion,Pallet_3,industrial,indoor,True
2994,f2994,165.87193410973484,11.23886058949362,1.3950150604309857,1.395015060158714,11.238860533217279,0.6884028511938618,0.4181132190017068,context-rich,Pallet_1,parking_lot,random-mix,False
2995,f2995,87.99291607719819,68.44687101821405,8.986091904201249,8.986091903118497,68.44687101548723,0.06063011817435117,0.07726026754849019,controlled-occlusion,Pallet_1,parking_lot,outdoor-night,False
2996,f2996,35.9505922248098,19.95154643434723,0.8040367112597573,0.8040368922046486,19.951541647697095,2.738349459743241,0.8963835665316193,clean-static,Pallet_2,industrial,indoor,False
2997,f2997,115.16500366074617,34.90893690288721,6.110680969684774,6.110680802872792,34.908937983722126,0.256438602102829,0.19199850811138966,cargo-only,Pallet_2,industrial,outdoor-day,True
2998,f2998,260.8630072560424,22.85332844480205,2.2181742617216735,2.218174154168173,22.853329680925054,0.5940744182539646,0.4694859903554384,context-rich,Pallet_0,industrial,outdoor-night,True
2999,f2999,21.630426480591627,2.4985030795684113,9.41747066915812,9.417471112086789,2.4985029747436163,0.07793048961592572,0.056716451458205114,controlled-occlusion,Pallet_0,industrial,indoor,True
3000,f3000,293.6903334416655,7.2908911275834845,7.863259570658178,7.863259666683255,7.2908910962164075,0.19060912983489323,0.1324389519283663,clean-static,Pallet_2,industrial,outdoor-night,False
3001,f3001,48.472425048650194,2.004899799949939,2.4452295063758442,2.445229506326971,2.0048997672363305,0.4239913867360811,0.2598079237113161,cargo-only,Pallet_1,industrial,outdoor-day,True
3002,f3002,183.34314479391585,24.563811072163375,2.439220882998489,2.439220786826843,24.563812068614972,0.5597848026376339,0.43862791657435213,context-rich,Pallet_3,industrial,indoor,False
3003,f3003,69.1310557666842,8.471431072280541,4.018777141704306,4.018777141365384,8.471431046151528,0.3417580826419234,0.2591340002532522,controlled-occlusion,Pallet_2,parking_lot,random-mix,True
3004,f3004,50.29895033782149,1.6628722127460844,9.087521620015337,9.087521772187872,1.662872171675806,0.2087274041425077,0.13851444943908156,context-rich,Pallet_0,industrial,outdoor-day,True
3005,f3005,293.7224636184939,14.559912521448863,5.175845439814141,5.175845440012842,14.559912590113388,0.19028097493084264,0.12972403668448668,controlled-occlusion,Pallet_2,parking_lot,outdoor-night,False
3006,f3006,144.6116557509515,11.656225739939664,1.1212453700622431,1.1212457505026447,11.656221656594214,1.5570588524324478,0.9340050510550465,clean-static,Pallet_3,industrial,indoor,False
3007,f3007,314.21358493230076,3.1830211611924977,8.004743052076252,8.004743218012758,3.183021086795661,0.14181582325299344,0.08673205787643139,cargo-only,Pallet_0,industrial,outdoor-day,True
3008,f3008,199.01392859967262,14.069216506450845,2.580339959179648,2.5803396658073963,14.069218197626554,0.23736707904111423,0.17918437602646456,context-rich,Pallet_0,industrial,outdoor-day,True
3009,f3009,161.6400151493634,7.412095522911891,2.5651728399893385,2.5651728398391573,7.412095497126608,0.5311384906636005,0.44346756963109674,controlled-occlusion,Pallet_1,industrial,random-mix,False
3010,f3010,98.74789001537155,15.646340836828022,1.2941680308437618,1.2941680305297911,15.646340787198117,1.3425929941072698,0.9196437041970968,clean-static,Pallet_3,parking_lot,outdoor-night,False
3011,f3011,213.137899116287,23.134318427447454,7.3262045304045165,7.326204523142098,23.134318443793138,0.12123676582857615,0.07781297498996312,cargo-only,Pallet_2,parking_lot,outdoor-day,True
3012,f3012,181.65412128716116,18.509455478567894,3.138341864035669,3.1383418647748154,18.50945551887625,0.3497622928234386,0.2847454846515983,context-rich,Pallet_1,parking_lot,indoor,True
3013,f3013,310.2081050482271,3.2459388452950813,9.689441197211991,9.689441015290882,3.2459388925135793,0.12190306556714386,0.07165200545635388,controlled-occlusion,Pallet_2,industrial,outdoor-night,False
3014,f3014,168.83358948983826,25.293534501780073,1.9661343635076576,1.9661343430441813,25.293534873636364,0.4738861987004275,0.2735422320825692,context-rich,Pallet_0,parking_lot,random-mix,True
3015,f3015,237.2024988042221,8.816758784419143,2.4307473381807725,2.4307473304388845,8.816758834939083,0.7196920485843314,0.4771802244592087,controlled-occlusion,Pallet_0,parking_lot,indoor,False
3016,f3016,349.49693725169317,32.96610138556941,6.260969757719431,6.260969758732976,32.9661013998705,0.1520155840842485,0.10882847293320107,clean-static,Pallet_3,parking_lot,outdoor-night,False
3017,f3017,295.5015649089146,30.58991902267508,7.37225643230835,7.372256431360468,30.589919010213574,0.14492481947662778,0.09595131832638115,cargo-only,Pallet_2,industrial,outdoor-day,True
3018,f3018,20.355160166389847,8.154521332183789,2.7242569209615355,2.724256479345606,8.154522801583378,0.5783134940148547,0.38227001932083576,context-rich,Pallet_2,industrial,indoor,False
3019,f3019,118.39735723823787,22.028010315489194,2.0162270714422705,2.0162271775135827,22.0280091744455,0.6284817028489237,0.5902974114082494,controlled-occlusion,Pallet_3,industrial,random-mix,True
3020,f3020,75.18598872578909,30.584389065181952,7.65930814180245,7.65930814097319,30.584389054686184,0.10313901749842126,0.09411811495311284,clean-static,Pallet_1,parking_lot,random-mix,False
3021,f3021,120.92002933375565,6.998579058043984,2.875183370421027,2.875183315729396,6.998579229233629,0.26756390780559347,0.22579490362697952,cargo-only,Pallet_0,parking_lot,outdoor-day,True
3022,f3022,242.5904552509728,11.657536618557138,3.455703911091202,3.455703910855971,11.657536599653548,0.36724829422117605,0.19260664041084233,context-rich,Pallet_3,parking_lot,indoor,False
3023,f3023,271.09461614462384,4.910810228738879,2.217307636579356,2.217307874494048,4.91080982614782,0.34672015330935313,0.263395460250067,controlled-occlusion,Pallet_3,industrial,random-mix,True
3024,f3024,205.47581711425815,23.99543942848039,6.553928134252023,6.553928136619119,23.99543947496901,0.24117354789625117,0.1587808253492927,context-rich,Pallet_1,industrial,indoor,False
3025,f3025,357.8814029990204,2.6263749222411237,7.4281337692279665,7.428134245003929,2.626374714351062,0.10477625314420073,0.09091377742685851,controlled-occlusion,Pallet_1,industrial,outdoor-night,False
3026,f3026,38.741958765314976,7.336953541153111,2.148532954905897,2.1485327702604624,7.336954131340241,0.7997382617191067,0.4847035488294787,clean-static,Pallet_3,industrial,indoor,False
3027,f3027,328.91944175645756,23.690049746994863,3.982392142416296,3.982392142191134,23.690049609410146,0.3626513978558791,0.24335971816273871,cargo-only,Pallet_2,parking_lot,outdoor-day,True
3028,f3028,92.3277771818958,9.91812027157305,6.034237320040777,6.034237085218773,9.91812065246087,0.17595967892531056,0.1725821717625085,context-rich,Pallet_0,parking_lot,random-mix,False
3029,f3029,273.6871785083244,66.92398128984246,7.3168642404391635,7.316864239153959,66.92398128555479,0.09910217476437572,0.08727882621505068,controlled-occlusion,Pallet_1,parking_lot,indoor,False
3030,f3030,205.49229614696134,16.789183931986095,1.6261204744095723,1.6261204735868304,16.789184022137597,1.0667629445532978,0.6566717752985173,clean-static,Pallet_0,parking_lot,outdoor-night,False
3031,f3031,66.49745707104783,75.39796027050743,6.227071274876747,6.227071334473482,75.39795806367819,0.23767433389696216,0.16723781425500223,cargo-only,Pallet_2,industrial,outdoor-day,True
3032,f3032,28.56760408571018,25.436650207105885,1.2966348319135659,1.296634833513626,25.436650355761742,0.6474012774963448,0.4405524364519184,context-rich,Pallet_1,parking_lot,outdoor-night,False
3033,f3033,258.8066696137982,2.4510089732897846,1.3970910067411186,1.3970911234961405,2.451008691875268,0.62557678528137,0.39208761106223633,controlled-occlusion,Pallet_2,industrial,random-mix,False
3034,f3034,309.96506364669494,15.340389141421563,2.150215103475467,2.150214911303902,15.340390501135571,0.6302042205500421,0.4012807649153218,context-rich,Pallet_3,industrial,indoor,True
3035,f3035,357.5502218657813,3.5554696365337386,7.024267024117921,7.024267042929207,3.5554696155828585,0.19390860438247232,0.1482577172087459,controlled-occlusion,Pallet_0,parking_lot,outdoor-night,False
3036,f3036,57.41830651354731,2.9706467048375274,4.8221299328830165,4.822129475998334,2.970647026772701,0.22523803164244866,0.14341914571147785,clean-static,Pallet_0,industrial,indoor,False
3037,f3037,231.72600221315352,5.859569436466544,1.8688082017893806,1.8688082016467615,5.859569393860207,0.8371887767020354,0.557254508942322,cargo-only,Pallet_3,parking_lot,random-mix,True
3038,f3038,90.41277260127518,32.07266027845206,8.921072778857937,8.921072779161454,32.07266032311263,0.18399601964833517,0.12302156931376894,context-rich,Pallet_2,industrial,indoor,False
3039,f3039,340.4778679542891,31.487412411888556,5.356109006116642,5.356109005386982,31.487412399145047,0.1255153219648605,0.08952878304598441,controlled-occlusion,Pallet_1,parking_lot,outdoor-day,False
3040,f3040,27.47500346797214,11.95091013134515,5.191767620079569,5.191767517090157,11.950910398179255,0.12199000950747971,0.08967453154475993,clean-static,Pallet_3,industrial,random-mix,False
3041,f3041,315.54876132397925,30.455983073341788,0.8170025454902434,0.8170025321188139,30.455983927805867,0.8813599458637251,0.6153612670168753,cargo-only,Pallet_2,parking_lot,outdoor-night,True
3042,f3042,173.1742927979679,2.9106542879287742,4.1517012685573365,4.151701297164105,2.9106543515069188,0.39944516957263476,0.2508373337677554,context-rich,Pallet_1,industrial,outdoor-day,True
3043,f3043,325.2863657282908,6.84934832165067,9.138387729437467,9.138387594438635,6.849348413026882,0.1786475278954172,0.11395904437869105,controlled-occlusion,Pallet_3,industrial,outdoor-day,False
3044,f3044,134.86354877004453,19.371465889774434,1.089012284075498,1.089012403845862,19.371463804066412,1.8012206111225069,0.8868891290193262,context-rich,Pallet_0,industrial,outdoor-night,False
3045,f3045,288.4485504710266,32.64125172544905,9.311005843149546,9.311005842396044,32.64125171821031,0.1274172846351428,0.09941895515416647,controlled-occlusion,Pallet_1,industrial,outdoor-night,True
3046,f3046,338.50966840213715,20.483750606671197,2.305843093205564,2.3058435111204036,20.483746900391665,0.47915609912628765,0.3064877859188831,clean-static,Pallet_2,industrial,indoor,False
3047,f3047,206.27861511688346,19.630039320202094,4.743961285073212,4.743961187763289,19.63003982000234,0.30526501131077394,0.15102279249963105,cargo-only,Pallet_1,industrial,outdoor-night,True
3048,f3048,278.36509426740673,14.111566844448518,5.748960303652845,5.7489604849711915,14.111566375800015,0.24554899312756034,0.2037845262209912,context-rich,Pallet_3,industrial,outdoor-day,False
3049,f3049,314.62039960432327,1.1143404170699571,2.1994932117001467,2.199493338447521,1.1143404256425253,0.6829213848561417,0.43621371798209396,controlled-occlusion,Pallet_0,industrial,outdoor-day,True
3050,f3050,161.02360796067595,9.939541784550403,2.4183772791597233,2.4183772789587805,9.939541757383463,0.600632485910089,0.42034618875851326,clean-static,Pallet_1,industrial,indoor,False
3051,f3051,96.59709678058529,79.20703809072737,4.801117263293152,4.8011172623783045,79.2070380886461,0.3325823319238314,0.22200361540362484,cargo-only,Pallet_2,industrial,outdoor-night,True
3052,f3052,28.39419990120641,12.79786089658858,5.24520879769057,5.2452087972779715,12.797860876747524,0.16808766163440517,0.13236229315822634,context-rich,Pallet_3,parking_lot,outdoor-day,False
3053,f3053,57.465859664552575,59.45736308406899,2.3849353083112352,2.384935269779974,59.45736478496923,0.6259984944941136,0.4366583068803105,controlled-occlusion,Pallet_0,parking_lot,outdoor-night,False
3054,f3054,71.21615115371057,3.301812498112454,8.345470713968831,8.345470714317493,3.301812539604395,0.09749040395641775,0.07054536078605819,context-rich,Pallet_1,parking_lot,indoor,True
3055,f3055,180.08378759573964,12.841301269976663,1.593988048952008,1.593988036620224,12.841301508360322,1.0072598585906802,0.6533309990691135,controlled-occlusion,Pallet_2,parking_lot,outdoor-night,True
3056,f3056,343.21494683749734,55.856008744599144,3.5658570274094767,3.5658570262532914,55.856008732000454,0.19948377727419217,0.154299692444124,clean-static,Pallet_3,industrial,outdoor-day,False
3057,f3057,273.84267770758527,43.61446839588444,1.7142590635127848,1.7142590456520657,43.61446931770633,0.4293123993490471,0.33996152630587295,cargo-only,Pallet_0,industrial,indoor,True
3058,f3058,210.22248164888606,28.132463852784642,6.283204354444212,6.283204550454547,28.132462882657503,0.254462483457353,0.1483668984768835,context-rich,Pallet_3,industrial,outdoor-night,True
3059,f3059,242.11478527502936,9.067326340050329,2.0035731021479344,2.003572685761383,9.06732820661864,0.6550622048125196,0.5197727120701896,controlled-occlusion,Pallet_3,industrial,outdoor-night,False
3060,f3060,295.36803197784604,14.400236088889871,1.357353018547832,1.3573530099787008,14.400236141176494,1.5001142462828045,0.7332409603932476,clean-static,Pallet_2,parking_lot,indoor,False
3061,f3061,128.67824456922443,7.542739055216176,3.3227024458262453,3.322702445642869,7.542739031335404,0.25092457596164164,0.17780561039488862,cargo-only,Pallet_1,industrial,outdoor-night,True
3062,f3062,202.20213020959662,45.1890967589632,0.9748638238725185,0.974863840489424,45.18909586324262,1.0969638412753597,0.811745838021955,context-rich,Pallet_0,industrial,random-mix,False
3063,f3063,25.719728586015624,53.182248606252784,3.4387495998175317,3.4387495986991823,53.182248592303985,0.4587347261820464,0.3028431637233452,controlled-occlusion,Pallet_3,industrial,outdoor-day,True
3064,f3064,66.05586047232087,23.606311969569948,1.6846816943129,1.6846816938467148,23.60631193329044,0.743324942924067,0.562782954758727,context-rich,Pallet_3,parking_lot,outdoor-day,False
3065,f3065,235.6162162371523,76.66923452798055,7.252643548286302,7.252643545605061,76.66923453759765,0.1873498485316138,0.1547946227438134,controlled-occlusion,Pallet_0,parking_lot,indoor,True
3066,f3066,348.06573853955587,25.99588180956309,9.293122376809952,9.293122376299696,25.9958818031118,0.11790248882758785,0.09961027614492268,clean-static,Pallet_1,parking_lot,outdoor-day,False
3067,f3067,153.44786495913698,5.37475114767787,1.7140222947963522,1.7140222418299038,5.374751345525928,0.3463789950138151,0.24665181284959412,cargo-only,Pallet_2,industrial,outdoor-night,True
3068,f3068,57.691507489405275,8.611557106299202,7.843267711273325,7.8432677116219525,8.611557123115942,0.12281777342564962,0.08439185817711414,context-rich,Pallet_1,parking_lot,random-mix,False
3069,f3069,245.26395458160047,18.718806019109408,6.414888877029714,6.414888779703792,18.718806230227003,0.17406661962255415,0.1013830868108876,controlled-occlusion,Pallet_2,industrial,outdoor-day,True
3070,f3070,324.57246612502234,26.241328862089244,0.6853513856447369,0.6853513791500272,26.241328988687496,3.066851086562625,0.9254898736875602,clean-static,Pallet_0,parking_lot,indoor,False
3071,f3071,328.63213498847625,24.737297567906843,1.4549437512829224,1.4549435499894905,24.737301159578394,0.6028986366280952,0.4692268178876642,cargo-only,Pallet_3,industrial,indoor,True
3072,f3072,343.6751072542555,29.774759745189012,8.82384337229017,8.82384337356201,29.77475975962377,0.13413241001145076,0.09893853102146022,context-rich,Pallet_1,parking_lot,random-mix,True
3073,f3073,291.38180921151604,1.4118039949364443,4.6814152232798545,4.681415223429004,1.4118040690038443,0.24561420554331334,0.1356143480465529,controlled-occlusion,Pallet_1,parking_lot,random-mix,False
3074,f3074,169.72637867738618,6.619284221927197,9.921838750324582,9.921838749707291,6.61928419120914,0.11098968142304048,0.0901181574097709,context-rich,Pallet_1,industrial,outdoor-day,True
3075,f3075,54.981955919463275,23.23077692053273,2.583047350485208,2.5830473530654103,23.230776839764477,0.6271469601367372,0.41020264329096345,controlled-occlusion,Pallet_2,parking_lot,outdoor-night,False
3076,f3076,27.42599058676625,1.3608498065753676,7.779057624002047,7.779057412506201,1.3608498641653701,0.1452727699604314,0.08924832693572178,clean-static,Pallet_0,industrial,random-mix,False
3077,f3077,269.78365246793567,7.2402704553300925,1.2339300672944893,1.2339295949548998,7.240273498731676,1.1647096436309803,0.6811131668613346,cargo-only,Pallet_3,industrial,indoor,True
3078,f3078,228.68287658337567,13.903487413294794,2.0031928944345077,2.0031928844350477,13.903487456650907,0.6730723589387834,0.4350795719373403,context-rich,Pallet_0,parking_lot,outdoor-day,True
3079,f3079,328.5045849276892,6.562230184215547,8.601267791988125,8.601267791828475,6.562230174970761,0.16792445356983754,0.09498781712591389,controlled-occlusion,Pallet_1,parking_lot,outdoor-day,False
3080,f3080,170.12793708034377,17.268706997663344,3.3449374604961357,3.344937457869706,17.268706852943946,0.23860109570268256,0.1703960784152861,clean-static,Pallet_1,parking_lot,random-mix,False
3081,f3081,1.6228881034940232,31.604028380372284,1.4140888085020145,1.414088809280643,31.60402864895085,0.7353150318439489,0.4977309455399892,cargo-only,Pallet_2,parking_lot,outdoor-night,True
3082,f3082,249.10163874435426,21.30436835833291,4.835877574192517,4.835877237893248,21.30436989440699,0.25442115479969063,0.21534905765719103,context-rich,Pallet_3,industrial,indoor,False
3083,f3083,67.92947667881819,2.1837665437092864,9.504830285973316,9.504830196541903,2.183766578311802,0.10630270021184227,0.0914019295637731,controlled-occlusion,Pallet_0,industrial,indoor,True
3084,f3084,101.15613511346733,39.590470567401894,2.61699189409824,2.616991896891372,39.590470715275316,0.47673939075124144,0.35372309971261884,context-rich,Pallet_2,parking_lot,random-mix,False
3085,f3085,285.6978330321806,15.082219337664904,3.92810830889719,3.928108308533688,15.08221931799026,0.18916481085680203,0.16897580277252333,controlled-occlusion,Pallet_3,parking_lot,outdoor-night,False
3086,f3086,335.74666957038886,13.425663551396525,2.257532926697734,2.2575329532320194,13.42566345747025,0.6117881530219154,0.4751306312676414,clean-static,Pallet_0,parking_lot,outdoor-night,False
3087,f3087,74.66188429599417,6.576860694386429,3.7504506210323423,3.750450558115491,6.5768607694005,0.35943826421512076,0.24682114383717993,cargo-only,Pallet_2,industrial,outdoor-day,True
3088,f3088,31.85110704380538,39.50272344585883,5.118197877226844,5.11819781989589,39.5027240171878,0.2680897403626869,0.1749653201644788,context-rich,Pallet_0,industrial,outdoor-day,True
3089,f3089,127.03874367899009,65.39425399573382,9.227792566973454,9.22779260902888,65.39425346547905,0.09855594340705656,0.07183382337277677,controlled-occlusion,Pallet_0,industrial,indoor,False
3090,f3090,30.994924926159545,36.926447940855574,7.881528828710241,7.881528991777622,36.9264470452257,0.15773058704462936,0.1321319554984163,clean-static,Pallet_1,industrial,outdoor-night,False
3091,f3091,255.75102159704383,2.5826320258591196,0.8139976474975165,0.8139976588833445,2.5826313663131675,4.048286739328333,0.7837111033112638,cargo-only,Pallet_2,parking_lot,indoor,True
3092,f3092,76.77604671425499,17.747412743725654,1.0113952177450094,1.0113952185966704,17.74741289447202,0.5153824219335702,0.3818089088792864,context-rich,Pallet_3,parking_lot,outdoor-day,True
3093,f3093,237.1728212680335,45.25839121413651,9.376384758377144,9.376384763998919,45.25839124415105,0.12438942801835404,0.09668499131448666,controlled-occlusion,Pallet_2,parking_lot,outdoor-day,True
3094,f3094,303.199004970041,15.34639042788393,7.826605936621468,7.826605936815439,15.346390445169154,0.1650334416031633,0.09997829256710278,context-rich,Pallet_0,parking_lot,outdoor-night,False
3095,f3095,336.3890365213837,22.803424554131876,2.06006324941804,2.0600634772582453,22.803421977734615,0.36482280671774503,0.22755870510182535,controlled-occlusion,Pallet_0,industrial,indoor,True
3096,f3096,133.11034390599175,14.056738457407087,8.519847520681576,8.519848005300286,14.056737631721267,0.1730428975991808,0.090698201495727,clean-static,Pallet_3,industrial,outdoor-night,False
3097,f3097,10.311061155926929,57.9718143220446,2.4348775805191107,2.434877590808092,57.97181420360778,0.6808272255858767,0.4613638811838904,cargo-only,Pallet_2,parking_lot,random-mix,True
3098,f3098,161.46276118751413,14.002638228552017,7.148842295927063,7.148842113030355,14.00263858256464,0.26816263716943606,0.17580679548847444,context-rich,Pallet_3,industrial,outdoor-night,True
3099,f3099,181.92110383607408,8.654373996817872,8.185870927360751,8.185871413010567,8.654373418440068,0.09501659524657136,0.08481295165721539,controlled-occlusion,Pallet_1,industrial,outdoor-day,False
3100,f3100,75.97398302646751,16.462702261453177,4.633586087579208,4.63358607013467,16.462702358218966,0.21889536182349908,0.23178067817013748,clean-static,Pallet_0,parking_lot,indoor,False
3101,f3101,319.9575511601652,30.498579228803305,0.9709733524103082,0.9709730383396195,30.498590208665025,0.980428492163288,0.7150224243272151,cargo-only,Pallet_2,industrial,indoor,True
3102,f3102,276.82620831108613,72.17746386087717,1.8808278635177242,1.880827855927671,72.17746476544826,0.6586494796020217,0.5347799740046502,context-rich,Pallet_0,parking_lot,outdoor-day,True
3103,f3103,352.5902354548416,7.231746476405994,5.183322833941636,5.183322364642799,7.231747116508553,0.22342577481612197,0.14042651226468603,controlled-occlusion,Pallet_3,industrial,random-mix,False
3104,f3104,128.28993105370742,51.65280240148052,5.905069181734197,5.905069172717607,51.65280237370316,0.2718524736491833,0.17635725611818603,context-rich,Pallet_2,parking_lot,outdoor-day,False
3105,f3105,201.5685788817584,27.724053130947137,6.727163929877268,6.727163917828863,27.72405324760342,0.1272020129465118,0.08748958346154154,controlled-occlusion,Pallet_2,parking_lot,random-mix,True
3106,f3106,37.95190450991906,6.635960820215963,1.7968303837495856,1.7968303116266282,6.635961282108004,0.6248890911557579,0.41236945094645583,clean-static,Pallet_1,industrial,indoor,False
3107,f3107,61.380552131195024,5.788559279132659,1.0651800622965488,1.0651800621556524,5.788559204372399,0.8608635557374981,0.6517849329299519,cargo-only,Pallet_3,industrial,outdoor-night,True
3108,f3108,238.08431365307717,67.63082154107627,2.034156492513746,2.0341564970866735,67.63082139180003,0.3542666090693542,0.3086910810248152,context-rich,Pallet_0,parking_lot,outdoor-day,False
3109,f3109,117.35063516763621,61.7191694200822,2.1153507419716724,2.1153508400272165,61.71916411088638,0.5038711346944519,0.2963863277269689,controlled-occlusion,Pallet_2,industrial,random-mix,True
3110,f3110,265.3850045296007,7.923202895976061,2.139938247933904,2.1399387001371855,7.923201299037818,0.6191083399076506,0.4866503498309621,clean-static,Pallet_0,industrial,outdoor-day,False
3111,f3111,15.149209981483398,9.852060294049782,9.89164466964299,9.891644669403957,9.852060286077306,0.15637600399059653,0.09811791845135888,cargo-only,Pallet_3,parking_lot,outdoor-night,True
3112,f3112,57.62987423391448,17.790120978695484,1.6398158939358904,1.639815894063388,17.79012118231564,0.8383512174644393,0.6669328710605614,context-rich,Pallet_2,parking_lot,indoor,False
3113,f3113,247.26440740078573,14.070659196056164,5.1093284238927374,5.109328436935772,14.070659184968076,0.23553215875242875,0.1751109903556162,controlled-occlusion,Pallet_0,parking_lot,outdoor-night,True
3114,f3114,202.99301297180122,5.250613405674508,9.563727776951193,9.56372777650375,5.250613376505028,0.1486353301061339,0.09618190591805723,context-rich,Pallet_1,parking_lot,indoor,False
3115,f3115,238.7318866416058,15.76642115978687,3.7030142411510036,3.7030142442625142,15.766421108760442,0.16836203624219628,0.13110956083896144,controlled-occlusion,Pallet_2,parking_lot,outdoor-night,False
3116,f3116,104.16466801717199,3.064418431501645,6.997070509339294,6.997070461982875,3.064418406438989,0.0885330262136069,0.07764511070226365,clean-static,Pallet_0,parking_lot,random-mix,False
3117,f3117,129.3302269720466,7.565431909635272,2.4449715971376653,2.4449715639632754,7.565431985366479,0.8323262884466895,0.4456385521007226,cargo-only,Pallet_3,industrial,outdoor-day,True
3118,f3118,300.5954444056089,18.945591110200493,3.3311429523630327,3.331142954404048,18.94559121246975,0.29549095408950987,0.2084173132613458,context-rich,Pallet_1,parking_lot,indoor,True
