relative_path,absolute_path,entry_type,depth,parent,extension,file_count_recursive,total_bytes_recursive,modified_time,sha256,hash_status,is_gitignored,is_symlink,is_empty,top_level_group,contains_rgb,contains_labels,contains_masks,contains_overlay,contains_blend,contains_3d_models,contains_textures,contains_manifest,contains_license,contains_weights,referenced_by_code_count,referenced_by_code_paths,ext_histogram,evidence
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,dir,1,data/pallet,,11,774117,2026-07-26 08:07,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,true,true,true,false,false,false,false,false,false,false,0,,.png=6;.json=4;.jsonl=1,img=6;json=4/jsonl=1
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,,1,83637,2026-07-26 08:07,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,false,true,false,false,false,false,false,false,false,false,0,,.json=1,json=1/jsonl=0
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,,0,0,2026-07-26 08:04,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,,5,410228,2026-07-26 08:07,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,true,false,false,false,false,false,false,false,false,false,0,,.png=5,img=5
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,,1,165562,2026-07-26 08:07,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_targeted_u_r01,false,false,false,false,false,false,false,false,false,false,0,,.png=1,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,dir,1,data/pallet,,0,0,2026-07-26 08:42,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,false,false,true,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r07/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r07\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,,0,0,2026-07-26 08:42,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r07/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r07\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,,0,0,2026-07-26 08:42,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r07/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r07\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,,0,0,2026-07-26 08:42,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r07/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r07\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,,0,0,2026-07-26 08:42,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx02_targetscore_r07,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,dir,1,data/pallet,,11,685957,2026-07-26 08:46,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,true,true,true,false,false,false,false,false,false,false,0,,.png=6;.json=4;.jsonl=1,img=6;json=4/jsonl=1
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r08/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r08\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,,1,40892,2026-07-26 08:46,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,false,true,false,false,false,false,false,false,false,false,0,,.json=1,json=1/jsonl=0
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r08/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r08\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,,0,0,2026-07-26 08:45,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r08/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r08\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,,5,410300,2026-07-26 08:46,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,true,false,false,false,false,false,false,false,false,false,0,,.png=5,img=5
data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r08/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_targetscore_r08\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,,1,185515,2026-07-26 08:46,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_targetscore_r08,false,false,false,false,false,false,false,false,false,false,0,,.png=1,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,dir,1,data/pallet,,11,985206,2026-07-26 08:22,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,true,true,true,false,false,false,false,false,false,false,0,,.png=6;.json=4;.jsonl=1,img=6;json=4/jsonl=1
data/pallet/_v2_scene_logic_probe_seed7500_idx02_utility_first_r03/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_utility_first_r03\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,,1,170417,2026-07-26 08:22,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,false,true,false,false,false,false,false,false,false,false,0,,.json=1,json=1/jsonl=0
data/pallet/_v2_scene_logic_probe_seed7500_idx02_utility_first_r03/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_utility_first_r03\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,,0,0,2026-07-26 08:20,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx02_utility_first_r03/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_utility_first_r03\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,,5,410304,2026-07-26 08:22,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,true,false,false,false,false,false,false,false,false,false,0,,.png=5,img=5
data/pallet/_v2_scene_logic_probe_seed7500_idx02_utility_first_r03/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx02_utility_first_r03\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,,1,159743,2026-07-26 08:22,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx02_utility_first_r03,false,false,false,false,false,false,false,false,false,false,0,,.png=1,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r01,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r01,dir,1,data/pallet,,0,0,2026-07-26 08:33,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r01,false,false,true,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r01/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r01\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r01,,0,0,2026-07-26 08:33,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r01,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r01/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r01\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r01,,0,0,2026-07-26 08:33,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r01,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r01/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r01\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r01,,0,0,2026-07-26 08:33,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r01,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r01/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r01\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r01,,0,0,2026-07-26 08:33,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r01,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r02,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r02,dir,1,data/pallet,,0,0,2026-07-26 08:41,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r02,false,false,true,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r02/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r02\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r02,,0,0,2026-07-26 08:41,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r02,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r02/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r02\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r02,,0,0,2026-07-26 08:41,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r02,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r02/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r02\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r02,,0,0,2026-07-26 08:41,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r02,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r02/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r02\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r02,,0,0,2026-07-26 08:41,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r02,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r03,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r03,dir,1,data/pallet,,0,0,2026-07-26 08:46,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r03,false,false,true,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r03/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r03\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r03,,0,0,2026-07-26 08:46,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r03,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r03/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r03\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r03,,0,0,2026-07-26 08:46,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r03,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r03/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r03\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r03,,0,0,2026-07-26 08:46,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r03,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r03/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r03\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r03,,0,0,2026-07-26 08:46,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r03,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r04,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r04,dir,1,data/pallet,,4,143016,2026-07-26 08:53,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r04,false,true,true,false,false,false,false,false,false,false,0,,.json=3;.jsonl=1,json=3/jsonl=1
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r04/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r04\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r04,,0,0,2026-07-26 08:52,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r04,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r04/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r04\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r04,,0,0,2026-07-26 08:52,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r04,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r04/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r04\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r04,,0,0,2026-07-26 08:52,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r04,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r04/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r04\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r04,,0,0,2026-07-26 08:52,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r04,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r05,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r05,dir,1,data/pallet,,11,1003863,2026-07-26 08:59,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r05,true,true,true,false,false,false,false,false,false,false,0,,.png=6;.json=4;.jsonl=1,img=6;json=4/jsonl=1
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r05/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r05\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r05,,1,108377,2026-07-26 08:59,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r05,false,true,false,false,false,false,false,false,false,false,0,,.json=1,json=1/jsonl=0
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r05/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r05\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r05,,0,0,2026-07-26 08:57,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r05,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r05/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r05\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r05,,5,398857,2026-07-26 08:59,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r05,true,false,false,false,false,false,false,false,false,false,0,,.png=5,img=5
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r05/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r05\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r05,,1,347209,2026-07-26 08:59,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r05,false,false,false,false,false,false,false,false,false,false,0,,.png=1,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r06,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r06,dir,1,data/pallet,,11,1003853,2026-07-26 09:06,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r06,true,true,true,false,false,false,false,false,false,false,0,,.png=6;.json=4;.jsonl=1,img=6;json=4/jsonl=1
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r06/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r06\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r06,,1,108373,2026-07-26 09:06,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r06,false,true,false,false,false,false,false,false,false,false,0,,.json=1,json=1/jsonl=0
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r06/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r06\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r06,,0,0,2026-07-26 09:04,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r06,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r06/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r06\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r06,,5,398857,2026-07-26 09:06,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r06,true,false,false,false,false,false,false,false,false,false,0,,.png=5,img=5
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r06/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r06\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r06,,1,347211,2026-07-26 09:06,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r06,false,false,false,false,false,false,false,false,false,false,0,,.png=1,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r07,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r07,dir,1,data/pallet,,0,0,2026-07-26 09:07,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r07,false,false,true,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r07/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r07\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r07,,0,0,2026-07-26 09:07,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r07,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r07/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r07\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r07,,0,0,2026-07-26 09:07,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r07,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r07/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r07\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r07,,0,0,2026-07-26 09:07,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r07,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r07/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r07\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r07,,0,0,2026-07-26 09:07,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r07,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r08,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r08,dir,1,data/pallet,,4,205364,2026-07-26 09:11,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r08,false,true,true,false,false,false,false,false,false,false,0,,.json=3;.jsonl=1,json=3/jsonl=1
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r08/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r08\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r08,,0,0,2026-07-26 09:09,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r08,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r08/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r08\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r08,,0,0,2026-07-26 09:09,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r08,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r08/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r08\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r08,,0,0,2026-07-26 09:09,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r08,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r08/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r08\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r08,,0,0,2026-07-26 09:09,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r08,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r09,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r09,dir,1,data/pallet,,4,203528,2026-07-26 09:15,,N/A_DIR,true,false,false,_v2_scene_logic_probe_seed7500_idx06_r09,false,true,true,false,false,false,false,false,false,false,0,,.json=3;.jsonl=1,json=3/jsonl=1
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r09/labels,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r09\labels,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r09,,0,0,2026-07-26 09:13,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r09,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r09/logs,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r09\logs,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r09,,0,0,2026-07-26 09:13,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r09,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r09/mask,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r09\mask,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r09,,0,0,2026-07-26 09:13,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r09,false,false,false,false,false,false,false,false,false,false,0,,,
data/pallet/_v2_scene_logic_probe_seed7500_idx06_r09/rgb,E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_probe_seed7500_idx06_r09\rgb,dir,2,data/pallet/_v2_scene_logic_probe_seed7500_idx06_r09,,0,0,2026-07-26 09:13,,N/A_DIR,true,false,true,_v2_scene_logic_probe_seed7500_idx06_r09,false,false,false,false,false,false,false,false,false,false,0,,,
