usable_id,frame_id,luma_frame_final,luma_pallet_final,pallet_type,scene_preset,background_asset,floor_mode,noise_tier,diagnostic_mode,projected_size_actual,dim_w_m,dim_d_m,dim_h_m
158,f0158,37.720001220703125,23.239999771118164,Pallet_0,outdoor-day,parking_lot,plane,clean,context-rich,0.8509386474128947,0.9426630813541134,1.1311957123871268,0.14139947574585676
159,f0159,103.61000061035156,59.9900016784668,Pallet_1,outdoor-night,industrial,plane,clean,controlled-occlusion,0.08174918954128012,1.1920690536499023,0.9908275604248047,0.13627814035862684
160,f0160,36.33000183105469,17.950000762939453,Pallet_2,outdoor-day,industrial,plane,medium,clean-static,0.5094838759817735,1.1845022439956665,1.007105827331543,0.1846631933003664
161,f0161,119.5999984741211,62.47999954223633,Pallet_3,random-mix,industrial,plane,clean,cargo-only,0.17486410501722555,1.143202781677246,0.7631692886352539,0.13723743287846446
162,f0162,56.33000183105469,35.75,Pallet_0,outdoor-day,parking_lot,plane,high,context-rich,0.6236781548670208,1.217946578424744,1.014955487305999,0.1522433189675212
163,f0163,50.9900016784668,12.300000190734863,Pallet_0,outdoor-day,industrial,plane,clean,controlled-occlusion,0.30546955952132215,1.1364254951481052,0.9470214843750011,0.14205319806933403
164,f0164,78.05999755859375,75.12000274658203,Pallet_2,outdoor-day,parking_lot,plane,clean,context-rich,0.43720072021762996,1.0520521402359009,0.8944921791553497,0.164014283567667
165,f0165,22.8700008392334,14.380000114440918,Pallet_2,random-mix,industrial,plane,high,controlled-occlusion,0.30141453629570714,1.0044517517089844,0.8540210723876953,0.15659344475716352
166,f0166,59.7400016784668,35.18000030517578,Pallet_0,outdoor-day,industrial,plane,medium,clean-static,0.10371392038539504,0.9903059005737315,1.1883668899536133,0.14854588033631444
167,f0167,98.5999984741211,84.75,Pallet_3,outdoor-night,industrial,native,clean,cargo-only,0.24437679145565078,1.410684585571289,0.9417328834533691,0.16934777829615655
168,f0168,29.850000381469727,21.670000076293945,Pallet_1,indoor,parking_lot,plane,high,context-rich,0.11675720181051083,1.164392352104187,0.9678239822387695,0.1331141320988536
169,f0169,42.79999923706055,45.849998474121094,Pallet_2,outdoor-night,industrial,plane,low,controlled-occlusion,0.10148216041469382,0.9913597106933594,1.1659822463989258,0.18177590146660805
170,f0170,46.630001068115234,52.439998626708984,Pallet_1,indoor,industrial,plane,clean,clean-static,0.1101545799349409,1.0613994598388672,0.8822174072265625,0.12133980821818113
171,f0171,87.44999694824219,63.91999816894531,Pallet_3,outdoor-day,industrial,plane,clean,cargo-only,0.32812286347757186,1.1179494857788086,0.7463111877441406,0.1342059252783656
172,f0172,33.91999816894531,22.579999923706055,Pallet_0,indoor,industrial,native,clean,context-rich,0.1490994948564534,1.0432071685791025,1.2518482208251953,0.15648102904248162
173,f0173,60.119998931884766,49.65999984741211,Pallet_2,random-mix,industrial,plane,clean,controlled-occlusion,0.5166992264683054,0.9526481628417969,1.1204524040222168,0.1746778655797243
174,f0174,53.7400016784668,57.220001220703125,Pallet_1,outdoor-night,industrial,plane,low,context-rich,0.11357949017283502,1.154642105102539,0.9597196578979492,0.1319994949735701
175,f0175,97.62999725341797,54.0,Pallet_3,outdoor-day,parking_lot,plane,clean,controlled-occlusion,0.2875462270060555,0.8543917536735535,1.2798501253128065,0.1536415396258235
176,f0176,104.69999694824219,72.87999725341797,Pallet_0,indoor,parking_lot,plane,clean,clean-static,0.11286676837815968,1.0208077994175264,1.2249693816756917,0.15312117617577314
177,f0177,93.12000274658203,79.58000183105469,Pallet_3,random-mix,parking_lot,plane,clean,cargo-only,0.8973820441402399,1.1739499568939225,0.7836958169937134,0.14092859951779246
178,f0178,37.38999938964844,47.060001373291016,Pallet_0,outdoor-day,industrial,native,clean,context-rich,0.23623587513364527,1.235306739807129,1.02942180633545,0.1544132525217634
179,f0179,54.75,41.47999954223633,Pallet_3,random-mix,industrial,plane,clean,controlled-occlusion,0.12438700402524087,0.8872270584106445,1.329035758972168,0.15954613965004683
180,f0180,45.54999923706055,29.31999969482422,Pallet_3,indoor,industrial,native,clean,clean-static,0.41664552648042014,0.8776040077209473,1.3146214485168457,0.1578157078898812
181,f0181,35.369998931884766,30.559999465942383,Pallet_0,outdoor-night,industrial,native,clean,cargo-only,0.1215838426774558,1.1566486358642594,1.3879795074466168,0.17349734867785216
182,f0182,53.38999938964844,26.93000030517578,Pallet_1,outdoor-day,parking_lot,plane,clean,context-rich,0.8096914244158189,1.3645930290222168,1.1342273950576782,0.15600119717419147
183,f0183,73.93000030517578,33.65999984741211,Pallet_3,outdoor-day,parking_lot,plane,low,controlled-occlusion,0.10168158428298231,0.834844172000885,1.2505683898925795,0.15012638550251722
184,f0184,45.29999923706055,35.279998779296875,Pallet_1,outdoor-night,parking_lot,plane,clean,context-rich,0.16345807535306064,1.1514414548873901,0.9570593237876892,0.13163356762379408
185,f0185,30.3799991607666,23.6200008392334,Pallet_2,outdoor-night,parking_lot,plane,clean,controlled-occlusion,0.3844666690572397,1.0019041299819946,1.1783841252326965,0.18370937276631594
186,f0186,56.5,34.439998626708984,Pallet_3,indoor,industrial,plane,clean,clean-static,0.11351137229951955,0.9487190246582031,1.4211492538452148,0.17060402361676097
187,f0187,45.20000076293945,22.610000610351562,Pallet_1,random-mix,industrial,plane,medium,cargo-only,0.2809720167416215,1.303436279296875,1.083395004272461,0.14900970738381147
188,f0188,109.9000015258789,74.29000091552734,Pallet_3,indoor,industrial,plane,clean,context-rich,0.1171763439379576,0.7817530632019043,1.1710400581359863,0.1405792855657637
189,f0189,64.45999908447266,49.02000045776367,Pallet_2,random-mix,industrial,plane,clean,controlled-occlusion,0.38875536488995893,1.0400075912475586,0.8842506408691406,0.16213651467114687
190,f0190,85.73999786376953,53.70000076293945,Pallet_0,outdoor-night,industrial,plane,low,clean-static,0.418221590509682,0.8939962387084965,1.0727958679199219,0.13409946579486132
191,f0191,110.58000183105469,54.619998931884766,Pallet_1,indoor,parking_lot,plane,clean,cargo-only,0.08789348618498742,1.1221352815628052,0.932700514793396,0.12828327249735594
192,f0192,22.6200008392334,16.799999237060547,Pallet_0,outdoor-night,industrial,plane,clean,context-rich,0.5573221764781686,1.3900508880615234,1.1583757400512704,0.17375635355710983
193,f0193,90.0199966430664,41.11000061035156,Pallet_3,outdoor-day,parking_lot,plane,clean,controlled-occlusion,0.18051204414144847,0.7524144649505615,1.12709152698517,0.13530341070145369
194,f0194,43.72999954223633,45.06999969482422,Pallet_0,random-mix,parking_lot,native,clean,context-rich,0.12455535204450155,1.341236810956616,1.1176973629189908,0.1676546148955822
195,f0195,35.58000183105469,23.09000015258789,Pallet_1,random-mix,parking_lot,plane,clean,controlled-occlusion,0.2088367209205758,0.895742654800415,1.0776710510253906,0.12320009153336287
196,f0196,77.80999755859375,69.0999984741211,Pallet_2,outdoor-day,industrial,native,low,clean-static,0.5312955787009348,1.0504693984985352,1.2355031967163086,0.1926142079755664
197,f0197,116.83999633789062,93.37000274658203,Pallet_0,indoor,industrial,plane,medium,cargo-only,0.1460379990660757,1.0787324905395517,1.2944793701171875,0.1618099082261324
198,f0198,53.75,42.709999084472656,Pallet_2,outdoor-night,industrial,native,high,context-rich,0.31227254724209996,1.1474838256835938,0.9756307601928711,0.17889196332544088
199,f0199,37.13999938964844,31.579999923706055,Pallet_1,outdoor-day,parking_lot,plane,clean,controlled-occlusion,0.09971045264278403,1.1454206705093384,0.952055037021637,0.13094527553766966
200,f0200,52.22999954223633,36.09000015258789,Pallet_0,outdoor-night,industrial,plane,low,clean-static,0.41338450738302174,1.0298599004745483,0.8582172393798836,0.12873251643031836
201,f0201,48.970001220703125,50.11000061035156,Pallet_2,indoor,parking_lot,plane,medium,cargo-only,0.15611767878345936,1.141808032989502,1.34293133020401,0.2093621799722314
202,f0202,103.38999938964844,50.25,Pallet_3,random-mix,parking_lot,plane,clean,context-rich,0.14703167887183677,0.7099267244338989,1.0634464025497454,0.1276630344800651
203,f0203,18.709999084472656,44.29999923706055,Pallet_2,outdoor-night,parking_lot,native,low,controlled-occlusion,0.3439621670255786,0.9943777024745941,1.1695319414138794,0.18232933431863785
204,f0204,37.599998474121094,25.43000030517578,Pallet_3,indoor,industrial,plane,clean,context-rich,0.25945587479475246,0.7274971008300781,1.0897655487060547,0.13082255702465773
205,f0205,44.2599983215332,35.720001220703125,Pallet_1,outdoor-day,industrial,plane,clean,controlled-occlusion,0.10570826852841755,0.8843564987182617,1.0639724731445312,0.12163397949188948
206,f0206,48.970001220703125,43.97999954223633,Pallet_1,outdoor-night,parking_lot,plane,clean,clean-static,0.19662111631192705,1.0334880352020264,0.8590184450149536,0.1181490602903068
207,f0207,31.809999465942383,19.770000457763672,Pallet_2,random-mix,parking_lot,plane,low,cargo-only,0.38801697808801594,0.989140659570694,1.1633724570274353,0.18136906810104847
208,f0208,41.04999923706055,17.75,Pallet_0,random-mix,parking_lot,plane,clean,context-rich,0.1253985241926514,0.8205018699372917,0.984602308793912,0.1230752868577838
209,f0209,22.81999969482422,16.520000457763672,Pallet_1,indoor,industrial,plane,low,controlled-occlusion,0.5727636506231601,1.1752629280090332,0.9768590927124023,0.1343568591400981
210,f0210,86.87999725341797,34.5,Pallet_3,outdoor-night,industrial,native,medium,clean-static,0.9047284788905892,1.2099199295043945,0.8077077865600586,0.1452466992387258
211,f0211,87.33999633789062,41.52000045776367,Pallet_1,outdoor-day,parking_lot,plane,clean,cargo-only,0.14990836994909737,1.1260409355163574,0.9359468817710876,0.1287297708913684
212,f0212,21.34000015258789,30.469999313354492,Pallet_2,outdoor-night,industrial,native,low,context-rich,0.39485653076260074,1.0686187744140625,0.9085779190063477,0.16659702733159065
213,f0213,20.010000228881836,35.38999938964844,Pallet_3,outdoor-day,parking_lot,native,clean,controlled-occlusion,0.08438663884718194,0.6850463151931763,1.026176333427431,0.12318888306617737
214,f0214,64.37999725341797,49.720001220703125,Pallet_3,random-mix,industrial,plane,clean,context-rich,0.1058367082382837,0.725221633911172,1.0863580703735352,0.13041350524872541
215,f0215,45.380001068115234,25.68000030517578,Pallet_1,indoor,industrial,native,clean,controlled-occlusion,0.12231601830912947,1.105306625366211,1.3297984600067139,0.15202344214469576
216,f0216,73.47000122070312,63.349998474121094,Pallet_0,outdoor-day,parking_lot,plane,clean,clean-static,0.6871511637975376,0.9106052745773934,1.09272639520532,0.13659080164507031
217,f0217,36.81999969482422,42.560001373291016,Pallet_2,outdoor-night,parking_lot,native,low,cargo-only,0.33018797077484763,1.1972315311431885,1.0179288387298584,0.1866476647555828
218,f0218,48.56999969482422,13.050000190734863,Pallet_0,outdoor-night,industrial,plane,clean,context-rich,0.5975662503748079,1.0025548934936532,1.2030658721923828,0.15038322983309627
219,f0219,37.40999984741211,73.27999877929688,Pallet_3,outdoor-day,parking_lot,native,medium,controlled-occlusion,0.5672670223521615,1.3474553823471083,0.899523138999939,0.16175731644034386
220,f0220,64.3499984741211,52.88999938964844,Pallet_0,indoor,industrial,plane,clean,clean-static,0.15718620487444754,0.9682846069335947,1.1619420051574707,0.14524275995790958
221,f0221,70.93000030517578,43.970001220703125,Pallet_1,outdoor-night,industrial,plane,clean,cargo-only,0.6778958817503925,1.0190768241882324,0.8470401763916016,0.11650154320523143
222,f0222,18.950000762939453,41.310001373291016,Pallet_2,outdoor-day,parking_lot,native,clean,context-rich,0.09440852966598312,0.8494676947593689,0.9990968704223633,0.1557585895061493
223,f0223,111.91999816894531,110.87000274658203,Pallet_1,outdoor-night,industrial,plane,medium,controlled-occlusion,0.09821288479957835,0.907196044921875,1.0914511680603027,0.12477541994303465
224,f0224,38.599998474121094,31.459999084472656,Pallet_0,indoor,parking_lot,plane,medium,context-rich,0.5589058689402682,1.048987103611581,1.2587844064255478,0.15734806191176176
225,f0225,37.63999938964844,26.690000534057617,Pallet_3,outdoor-night,parking_lot,plane,clean,controlled-occlusion,0.1240155720759483,1.4187945127487196,0.9471471309661865,0.1703213332220912
226,f0226,71.9800033569336,35.290000915527344,Pallet_0,indoor,parking_lot,plane,clean,clean-static,0.18835887255998549,1.0940646123635842,1.312877550706618,0.16410970687866228
227,f0227,46.400001525878906,25.450000762939453,Pallet_1,outdoor-day,industrial,native,high,cargo-only,0.7717905322462889,1.197606086730957,0.9954309463500977,0.13691116466509357
228,f0228,13.369999885559082,24.56999969482422,Pallet_2,random-mix,parking_lot,native,medium,context-rich,0.3358510507848639,1.161689817905426,1.3663151860237122,0.21300771087408066
229,f0229,67.43000030517578,41.439998626708984,Pallet_1,indoor,industrial,plane,clean,controlled-occlusion,0.6356065012422852,1.0872817039489746,0.9037303924560547,0.12429876858368516
230,f0230,84.2300033569336,61.869998931884766,Pallet_2,outdoor-day,industrial,plane,clean,clean-static,0.9303874928045668,1.227745532989502,1.0438728332519531,0.19140477757900953
231,f0231,53.79999923706055,47.66999816894531,Pallet_0,outdoor-day,industrial,plane,low,cargo-only,0.2369182809384947,0.9980063438415537,1.1976079940795898,0.14970098808407784
232,f0232,31.420000076293945,23.3700008392334,Pallet_3,random-mix,industrial,native,medium,context-rich,0.1425297121524983,0.7298145294189453,1.0932374000549316,0.13123935919372798
233,f0233,51.06999969482422,25.600000381469727,Pallet_0,random-mix,parking_lot,plane,clean,controlled-occlusion,0.14330942878643568,1.0217648805264625,1.2261178155804373,0.15326474141329527
234,f0234,46.779998779296875,31.799999237060547,Pallet_2,outdoor-night,parking_lot,plane,clean,context-rich,0.09789055676858134,1.2249948978424072,1.0415342450141907,0.19097595289349556
235,f0235,41.040000915527344,30.40999984741211,Pallet_0,outdoor-day,parking_lot,plane,clean,controlled-occlusion,0.9806454817469482,1.2814676319794684,1.0678897532343408,0.1601834534667434
236,f0236,10.420000076293945,28.059999465942383,Pallet_2,indoor,parking_lot,native,clean,clean-static,0.10867856015643827,0.9504050612449646,0.8080682158470154,0.14816758036613464
237,f0237,33.36000061035156,23.540000915527344,Pallet_3,outdoor-day,industrial,plane,clean,cargo-only,0.5530318635225436,0.8888320922851562,1.3314414024353027,0.1598348948173225
238,f0238,50.439998626708984,40.61000061035156,Pallet_0,random-mix,industrial,native,clean,context-rich,0.855293834888737,1.1776089668273926,0.9813408851623545,0.14720112870776347
239,f0239,44.130001068115234,24.149999618530273,Pallet_2,outdoor-day,industrial,plane,medium,controlled-occlusion,0.11636070669710755,1.1473912000656128,0.9755535125732422,0.1788775809109211
240,f0240,68.41999816894531,52.310001373291016,Pallet_3,indoor,parking_lot,plane,low,clean-static,0.10772942846166682,0.8396123647689819,1.2577110528945936,0.1509838281199336
241,f0241,45.52000045776367,37.29999923706055,Pallet_2,random-mix,industrial,plane,clean,cargo-only,0.2739908254134564,1.0837092399597168,1.2745981216430664,0.1987091489136219
242,f0242,65.61000061035156,44.36000061035156,Pallet_0,indoor,industrial,plane,clean,context-rich,0.12434610497317529,1.08875179290782,1.306502342224121,0.16331275645643473
243,f0243,25.739999771118164,30.459999084472656,Pallet_1,outdoor-night,parking_lot,plane,clean,controlled-occlusion,0.6009209502655757,1.0415891408920288,0.8657518625259399,0.11907517444342375
244,f0244,6.320000171661377,22.790000915527344,Pallet_2,outdoor-day,parking_lot,native,clean,context-rich,0.2396263572861299,1.0061718821525574,1.1834036111831665,0.18449191004037857
245,f0245,32.470001220703125,37.060001373291016,Pallet_1,random-mix,industrial,plane,low,controlled-occlusion,0.08660216444006992,1.100794792175293,1.3243694305419922,0.15140284784138203
246,f0246,65.0,115.83999633789062,Pallet_1,outdoor-night,parking_lot,native,clean,clean-static,0.8622476803927123,1.0781601667404175,0.8961491584777832,0.12325600534677505
247,f0247,14.5600004196167,28.799999237060547,Pallet_0,outdoor-day,parking_lot,native,low,cargo-only,0.19776208802598247,1.015955767739798,1.2191468670862378,0.15239336341619492
248,f0248,37.70000076293945,43.720001220703125,Pallet_2,indoor,parking_lot,native,clean,context-rich,0.7924455107465174,1.0015121698379517,1.1779231429100037,0.18363749235868454
249,f0249,57.689998626708984,67.20999908447266,Pallet_3,outdoor-day,industrial,plane,clean,controlled-occlusion,0.21374678391520022,0.9846124649047852,1.4749159812927246,0.17705852072685957
250,f0250,60.400001525878906,50.31999969482422,Pallet_2,outdoor-night,parking_lot,plane,low,clean-static,0.7760444505375605,0.9746548235416412,1.1463350057601929,0.17871292121708393
251,f0251,95.16999816894531,129.00999450683594,Pallet_1,indoor,industrial,plane,low,cargo-only,0.18327137695879692,0.8094806671142578,0.9738903045654297,0.11133575718849897
252,f0252,35.529998779296875,48.25,Pallet_1,random-mix,industrial,plane,medium,context-rich,0.9808521424135116,1.177495002746582,0.9787139892578125,0.13461201172322035
253,f0253,50.880001068115234,41.25,Pallet_3,outdoor-night,industrial,plane,low,controlled-occlusion,0.16595927893566315,1.4724903106689453,0.9829921722412109,0.1767673073336482
254,f0254,55.880001068115234,45.529998779296875,Pallet_0,outdoor-day,industrial,plane,low,context-rich,0.898256258391206,1.1108884811401367,0.9257392883300792,0.13886100286617875
255,f0255,58.790000915527344,31.610000610351562,Pallet_3,random-mix,industrial,plane,clean,controlled-occlusion,0.45587603029103996,0.7596621513366699,1.1379480361938477,0.1366067249327898
256,f0256,54.25,20.030000686645508,Pallet_2,indoor,industrial,plane,medium,clean-static,0.20970863864140138,1.0532417297363281,0.8955039978027344,0.16419980209320784
257,f0257,79.55999755859375,63.77000045776367,Pallet_0,outdoor-night,parking_lot,native,low,cargo-only,0.15998619680725693,0.971958293492209,1.1663499436726863,0.14579375460743918
258,f0258,19.889999389648438,15.829999923706055,Pallet_0,outdoor-night,parking_lot,plane,high,context-rich,0.12200822875221648,1.2318172348896053,1.0265144103759676,0.15397716546431198
259,f0259,64.80999755859375,26.100000381469727,Pallet_0,outdoor-night,parking_lot,plane,clean,controlled-occlusion,0.054091913307991804,1.078068107368382,0.8983899758313794,0.13475851528346552
260,f0260,75.33000183105469,48.189998626708984,Pallet_2,outdoor-day,parking_lot,plane,clean,clean-static,0.4172622042402027,1.2574077248573303,1.0690928101539612,0.19602909963577986
261,f0261,44.970001220703125,18.010000228881836,Pallet_3,indoor,industrial,plane,low,cargo-only,0.20565219066031679,0.8199796676635742,1.228302001953125,0.14745335606858134
262,f0262,31.459999084472656,49.72999954223633,Pallet_2,outdoor-day,parking_lot,native,low,context-rich,0.11999490553104437,1.1622833013534546,0.9882146120071411,0.18119926005601883
263,f0263,63.7599983215332,105.29000091552734,Pallet_1,indoor,industrial,native,high,controlled-occlusion,0.17039666291377964,0.9010601043701172,1.0840692520141602,0.12393155244018317
264,f0264,72.55000305175781,21.059999465942383,Pallet_2,outdoor-day,parking_lot,plane,low,context-rich,0.11153390900203594,1.1308972239494324,0.9615290760993958,0.17630618996918201
265,f0265,63.15999984741211,47.7400016784668,Pallet_0,outdoor-night,industrial,plane,clean,controlled-occlusion,0.44175915821092016,1.0631380081176767,1.2757654190063477,0.1594706722535193
266,f0266,52.369998931884766,68.86000061035156,Pallet_2,indoor,parking_lot,plane,clean,clean-static,0.12802307496011156,1.1334686279296875,1.3331229090690613,0.20783307030797005
267,f0267,111.01000213623047,35.41999816894531,Pallet_1,random-mix,parking_lot,plane,clean,cargo-only,0.7467694960008529,1.4223153591156006,1.182205319404602,0.16260005719959736
268,f0268,46.08000183105469,41.540000915527344,Pallet_3,outdoor-night,parking_lot,plane,clean,context-rich,0.14104162105511342,1.410547256469728,0.9416414499282837,0.16933127073571086
269,f0269,45.0099983215332,37.22999954223633,Pallet_3,outdoor-day,parking_lot,plane,low,controlled-occlusion,0.7050061833032036,1.3226940631866468,0.882993221282959,0.1587848085910082
270,f0270,67.55999755859375,66.02999877929688,Pallet_1,outdoor-day,parking_lot,plane,clean,clean-static,0.2445325737930247,0.9937337636947632,1.1955646276474,0.13667774526402354
271,f0271,24.020000457763672,48.59000015258789,Pallet_3,indoor,parking_lot,native,medium,cargo-only,0.10853421387294411,0.9570520520210266,1.433631777763368,0.17210250347852707
272,f0272,27.790000915527344,23.860000610351562,Pallet_2,outdoor-night,parking_lot,plane,medium,context-rich,0.21312677618240655,1.0498823523521423,1.2348134517669678,0.19250667467713356
273,f0273,58.56999969482422,92.62999725341797,Pallet_2,random-mix,parking_lot,plane,clean,controlled-occlusion,0.13457732814570786,1.2910147309303284,1.0976666808128357,0.20126840751618147
274,f0274,30.190000534057617,24.65999984741211,Pallet_0,indoor,parking_lot,plane,clean,context-rich,0.4441330329194109,0.9908126709342487,1.1889753082959953,0.1486219130456449
275,f0275,38.939998626708984,30.350000381469727,Pallet_1,outdoor-night,industrial,plane,clean,controlled-occlusion,0.14440453576647083,1.0226707458496094,0.8500270843505859,0.11691233143210411
276,f0276,82.62000274658203,27.350000381469727,Pallet_2,indoor,parking_lot,plane,medium,clean-static,0.3462102979245939,1.1196563243865967,0.9519716799259186,0.17455373983830214
277,f0277,46.65999984741211,18.200000762939453,Pallet_1,indoor,industrial,plane,clean,cargo-only,0.13231076486120386,1.1466503143310547,0.9530773162841797,0.1310858903452754
278,f0278,44.27000045776367,24.34000015258789,Pallet_0,random-mix,industrial,plane,clean,context-rich,0.36352730904888525,0.9118394851684575,1.0942068099975586,0.13677589409053326
279,f0279,41.540000915527344,55.02000045776367,Pallet_1,outdoor-day,parking_lot,native,clean,controlled-occlusion,0.6749992730032613,1.3411378860473633,1.114732027053833,0.1533198058605194
280,f0280,36.58000183105469,37.81999969482422,Pallet_3,outdoor-night,parking_lot,plane,low,clean-static,0.22434930865875025,0.9456894397735596,1.416610956192018,0.17005920689553022
281,f0281,77.97000122070312,61.45000076293945,Pallet_0,outdoor-night,parking_lot,plane,clean,cargo-only,0.7859009990524891,0.9091794978594427,1.091015466312457,0.13637694483622922
282,f0282,71.77999877929688,81.5199966430664,Pallet_3,indoor,industrial,plane,clean,context-rich,0.10911068538201302,0.8880548477172852,1.3302764892578125,0.15969503205269575
283,f0283,73.75,56.279998779296875,Pallet_1,outdoor-night,parking_lot,plane,clean,controlled-occlusion,0.13753505668479307,1.0715526342391968,1.2891887426376343,0.14738093549385667
284,f0284,49.880001068115234,80.30999755859375,Pallet_2,outdoor-day,parking_lot,native,medium,context-rich,0.12454730643704573,1.1897894144058228,1.0116012692451477,0.18548743799328804
285,f0285,89.12999725341797,78.30999755859375,Pallet_0,random-mix,parking_lot,plane,low,controlled-occlusion,0.09618064245890645,1.1490141751273795,1.378817137469015,0.17235214775428193
286,f0286,42.86000061035156,67.05000305175781,Pallet_3,outdoor-night,parking_lot,native,clean,clean-static,0.2286452798898717,1.2169300317764298,0.8123881220817566,0.14608819782733917
287,f0287,33.02000045776367,14.84000015258789,Pallet_1,indoor,parking_lot,plane,clean,cargo-only,0.7282673961933543,1.2141380310058594,1.009171724319458,0.13880108576267958
288,f0288,57.06999969482422,62.290000915527344,Pallet_3,indoor,parking_lot,plane,clean,context-rich,0.052647943489625725,0.7606819868087769,1.1394759416580216,0.13679011445492506
289,f0289,45.150001525878906,47.959999084472656,Pallet_2,indoor,parking_lot,plane,clean,controlled-occlusion,0.12094141063251206,1.0270456671714783,0.8732307255268097,0.16011579614132643
290,f0290,35.93000030517578,33.2599983215332,Pallet_3,random-mix,industrial,plane,clean,clean-static,0.6267641321593648,1.2002289295196533,0.8012390136720169,0.14408332388848066
291,f0291,72.72000122070312,28.270000457763672,Pallet_2,indoor,industrial,plane,low,cargo-only,0.09224003065520807,0.9501924514770508,1.1175642013549805,0.1742275534197688
292,f0292,18.25,23.739999771118164,Pallet_3,random-mix,parking_lot,plane,clean,context-rich,0.9761056588614602,0.948760986328125,1.4212119579315199,0.17061154823750257
293,f0293,22.979999542236328,33.38999938964844,Pallet_0,outdoor-day,industrial,plane,clean,controlled-occlusion,0.13020557220414536,1.0848855972290048,1.301863193511963,0.16273287869989872
294,f0294,22.31999969482422,17.770000457763672,Pallet_3,outdoor-day,industrial,plane,clean,context-rich,0.2286942674594033,0.9768853187561035,1.4633417129516602,0.17566906195133924
295,f0295,18.579999923706055,20.149999618530273,Pallet_2,outdoor-night,parking_lot,plane,clean,controlled-occlusion,0.5445947701404256,1.154383361339569,0.9814978241920471,0.17996765859425068
296,f0296,81.04000091552734,61.66999816894531,Pallet_1,random-mix,industrial,plane,clean,clean-static,0.06882239001057008,1.0488958358764648,0.8718252182006836,0.11991048883646727
297,f0297,50.81999969482422,24.3799991607666,Pallet_0,indoor,industrial,plane,low,cargo-only,0.18245680009327786,1.072100162506105,1.2865204811096191,0.16081503173336387
298,f0298,100.95999908447266,74.08999633789062,Pallet_3,outdoor-day,industrial,plane,low,context-rich,0.384308042447289,1.0593137741088867,0.7071676254272461,0.12716693012043834
299,f0299,48.2599983215332,43.599998474121094,Pallet_2,outdoor-day,industrial,plane,medium,controlled-occlusion,0.3576233312423725,1.0762519836425781,1.2658281326293945,0.19734181743115187
